Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Gross capital formation (current US$),145,15.104,0.729,float64,815,809,1,0.0,86385439694.527,86385439694.527,6060400759.256,2622301891.681,11036385591.429,19.352,4.084
Adjusted savings: particulate emission damage (current US$),146,15.208,0.0,float64,814,814,0,3168456.672,15252116720.822,15248948264.15,532002549.431,159748694.343,1737421232.42,44.188,6.525
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",147,15.313,0.312,float64,813,647,77,-37110000.61,3185739990.234,3222849990.8440003,67214698.73,6909999.847,163744745.779,196.813,11.634
External debt stocks (% of GNI),148,15.417,0.0,float64,812,812,0,3.895,528.6,524.705,51.964,36.301,56.119,26.765,4.551
Adjusted savings: particulate emission damage (% of GNI),149,15.521,0.0,float64,811,811,0,0.145,8.976,8.831000000000001,1.844,1.608,1.145,6.808,1.936
Prevalence of undernourishment (% of population),149,15.521,0.0,float64,811,352,220,2.5,71.4,68.9,20.662,18.3,12.398,1.985,1.143
Fixed broadband subscriptions,151,15.729,0.417,float64,809,611,126,0.0,2150000.0,2150000.0,82354.831,12000.0,235821.444,29.427,5.107
Fixed broadband subscriptions (per 100 people),151,15.729,0.417,float64,809,806,1,0.0,33.565,33.565,1.113,0.129,3.651,37.74,5.85
Natural gas rents (% of GDP),151,15.729,58.333,float64,809,250,1,0.0,6.63,6.63,0.166,0.0,0.625,36.025,5.572
Discrepancy in expenditure estimate of GDP (current LCU),152,15.833,26.042,float64,808,438,14,-7293357318200.0,11247176337400.0,18540533655600.0,31152933791.689,0.0,714931476292.637,129.865,6.804
Final consumption expenditure (% of GDP),152,15.833,0.0,float64,808,808,0,16.713,145.517,128.804,84.706,86.315,18.205,1.285,-0.289
Final consumption expenditure (current LCU),152,15.833,0.0,float64,808,808,0,3651449100.0,390368451621700.0,390364800172600.0,13442958426270.973,2582842000000.0,37227479151270.96,39.33,5.584
Final consumption expenditure (current US$),152,15.833,0.0,float64,808,808,0,561002212.145,371727716614.985,371166714402.83997,22112040739.752,9413116145.194,48042380698.985,29.007,5.198
Gross domestic savings (% of GDP),152,15.833,0.0,float64,808,808,0,-45.517,83.287,128.804,15.294,13.685,18.205,1.285,0.289
Gross domestic savings (current LCU),152,15.833,0.0,float64,808,808,0,-92013818256600.0,69911438361185.0,161925256617785.0,1669561320087.562,235035786821.631,10237025058844.674,33.714,-1.819
Gross domestic savings (current US$),152,15.833,0.0,float64,808,808,0,-3669150101.695,86471778215.848,90140928317.54301,5680393989.116,1595442626.897,12090082086.223,17.211,3.96
Gross national expenditure (% of GDP),152,15.833,0.0,float64,808,808,0,38.118,169.368,131.25,107.833,108.809,17.122,1.891,-0.135
Gross national expenditure (current LCU),152,15.833,0.0,float64,808,808,0,4358303000.0,457135505594600.0,457131147291600.0,17078609762354.053,3548786907300.0,45162823640318.67,32.494,5.06
Gross national expenditure (current US$),152,15.833,0.0,float64,808,808,0,683034505.465,458113156309.512,457430121804.047,28224944970.932,12266549709.313,58562612591.297,27.502,5.027
Merchandise exports by the reporting economy (current US$),152,15.833,0.0,float64,808,808,0,1691458.0,112934000000.0,112932308542.0,6669462448.228,1912529177.5,16341799252.998,18.605,4.233
"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",152,15.833,13.75,float64,808,677,1,-0.0,34.477,34.477,2.121,0.154,4.686,10.317,3.103
Merchandise exports to high-income economies (% of total merchandise exports),152,15.833,0.0,float64,808,808,0,0.007,98.96,98.95299999999999,53.08,54.244,25.222,-0.783,-0.184
Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),152,15.833,0.0,float64,808,808,0,0.006,99.993,99.987,21.197,16.417,20.405,2.909,1.696
Merchandise imports by the reporting economy (current US$),152,15.833,0.0,float64,808,808,0,42212184.0,110389000000.0,110346787816.0,6629648713.598,2622309991.0,13861892723.528,28.502,5.013
"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",152,15.833,5.833,float64,808,753,1,-0.0,51.768,51.768,3.179,0.449,7.504,15.978,3.832
Merchandise imports from high-income economies (% of total merchandise imports),152,15.833,0.0,float64,808,808,0,4.317,98.756,94.439,46.001,46.422,18.253,-0.297,-0.082
Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),153,15.937,0.0,float64,807,807,0,0.038,47.284,47.246,13.896,13.002,8.414,-0.035,0.612
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),153,15.937,0.0,float64,807,807,0,0.974,93.008,92.03399999999999,24.861,17.555,22.994,0.877,1.356
Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),153,15.937,0.0,float64,807,807,0,0.053,70.003,69.95,26.387,25.99,14.203,-0.29,0.36
Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),154,16.042,0.0,float64,806,806,0,0.0,93.686,93.686,24.007,18.693,21.995,0.537,1.067
Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),154,16.042,0.0,float64,806,806,0,0.01,31.663,31.653,5.843,4.192,5.591,3.159,1.74
"Net bilateral aid flows from DAC donors, Italy (current US$)",154,16.042,0.312,float64,806,523,139,-31360000.61,754979980.469,786339981.079,9014937.983,1904999.971,44081692.041,185.195,13.014
Merchandise imports from economies in the Arab World (% of total merchandise imports),157,16.354,0.0,float64,803,803,0,0.0,59.323,59.323,9.245,4.671,9.873,1.973,1.545
"Net bilateral aid flows from DAC donors, Spain (current US$)",158,16.458,0.312,float64,802,523,135,-66540000.916,306200012.207,372740013.123,7147144.652,1490000.01,19417447.479,99.243,8.068
"Net bilateral aid flows from DAC donors, Sweden (current US$)",160,16.667,0.729,float64,800,587,107,-200000.003,238589996.338,238789996.341,20159237.465,4439999.819,29240212.159,5.483,2.007
Population in largest city,160,16.667,0.0,float64,800,800,0,158954.0,16315534.0,16156580.0,2464715.535,1514631.0,2679604.782,7.37,2.529
Population in the largest city (% of urban population),160,16.667,0.0,float64,800,800,0,12.143,90.097,77.954,36.119,34.308,13.965,0.062,0.496
Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),161,16.771,23.021,float64,799,150,52,0.0,830.53,830.53,37.935,8.946,97.07,29.536,4.997
Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),161,16.771,7.083,float64,799,258,67,-537.856,40.0,577.856,-33.459,-3.906,81.648,14.074,-3.489
Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),161,16.771,83.229,float64,799,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),161,16.771,0.0,float64,799,295,69,-271.945,487.398,759.3430000000001,5.357,-0.236,86.234,9.258,1.306
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",161,16.771,4.167,float64,799,496,173,0.0,17.22,17.22,4.433,3.73,3.548,0.057,0.768
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",161,16.771,4.167,float64,799,365,187,0.0,6.96,6.96,1.663,1.32,1.406,0.378,0.894
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",161,16.771,4.167,float64,799,559,154,0.0,28.29,28.29,7.302,6.34,5.775,0.075,0.758
"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",162,16.875,0.0,float64,798,437,155,0.07,34.54,34.47,3.627,1.3,5.56,9.157,2.82
"Manufacturing, value added (% of GDP)",162,16.875,0.0,float64,798,798,0,0.233,35.215,34.982000000000006,10.842,9.853,5.754,2.396,1.152
"Manufacturing, value added (current LCU)",162,16.875,0.0,float64,798,798,0,36101000.0,36016726422700.0,36016690321700.0,1715898212584.547,247064655850.0,4202566674360.349,19.987,4.181
"Manufacturing, value added (current US$)",162,16.875,0.0,float64,798,798,0,15466800.666,64895894816.574,64880428015.908,4033781538.136,1250268584.079,9782387194.711,18.261,4.294
Commercial service exports (current US$),163,16.979,0.0,float64,797,797,0,2465250.658,17455008001.016,17452542750.357998,1199773913.881,432894168.53,2456985165.253,21.113,4.337
Commercial service imports (current US$),163,16.979,0.0,float64,797,797,0,9711369.678,38451563317.601,38441851947.923,2377046823.19,966246002.827,4446234295.72,14.462,3.577
"Communications, computer, etc. (% of service exports, BoP)",163,16.979,0.0,float64,797,796,1,-17.849,97.774,115.623,36.226,32.696,23.774,-0.208,0.715
"Computer, communications and other services (% of commercial service exports)",163,16.979,0.104,float64,797,794,2,-23.968,93.593,117.561,28.453,23.265,22.284,-0.076,0.844
Current account balance (% of GDP),163,16.979,0.0,float64,797,797,0,-59.996,27.176,87.172,-6.156,-5.433,9.876,4.438,-0.934
"Current account balance (BoP, current US$)",163,16.979,0.0,float64,797,797,0,-21400789698.602,36529017085.34,57929806783.942,-694329309.514,-483381776.294,4064174089.465,28.742,2.757
"Exports of goods and services (BoP, current US$)",163,16.979,0.0,float64,797,797,0,13510604.162,136010327881.499,135996817277.33699,9192223060.879,3361943961.528,19985889661.473,16.047,3.933
"Exports of goods, services and primary income (BoP, current US$)",163,16.979,0.0,float64,797,797,0,16263117.188,147379249934.338,147362986817.15002,9663486943.489,3448462093.601,20965394056.592,16.913,4.012
"Goods exports (BoP, current US$)",163,16.979,0.0,float64,797,797,0,5439600.0,123382291433.002,123376851833.002,7906684388.288,2428700000.0,18125916962.503,15.303,3.867
"Goods imports (BoP, current US$)",163,16.979,0.0,float64,797,797,0,38365325.112,109478780013.697,109440414688.585,7482602528.689,3170994914.984,15042292565.844,21.493,4.455
"Imports of goods and services (BoP, current US$)",163,16.979,0.0,float64,797,797,0,52664124.051,127668848270.28,127616184146.229,9993038760.04,4245300000.0,19004344057.965,16.867,3.983
"Imports of goods, services and primary income (BoP, current US$)",163,16.979,0.0,float64,797,797,0,57531512.857,147678397935.701,147620866422.844,11528202372.923,4830550972.883,22294666243.064,16.125,3.926
Merchandise exports to economies in the Arab World (% of total merchandise exports),163,16.979,0.0,float64,797,797,0,0.0,94.333,94.333,8.329,2.16,15.632,11.563,3.271
"Net errors and omissions (BoP, current US$)",163,16.979,0.0,float64,797,797,0,-26734805125.6,20773244148.422,47508049274.022,-288327319.289,-990647.921,2677705201.256,52.5,-4.919
"Net financial account (BoP, current US$)",163,16.979,0.0,float64,797,797,0,-24265303538.593,29922116827.091,54187420365.684,-734204947.806,-319820000.0,3583383553.815,21.785,0.297
"Net primary income (BoP, current US$)",163,16.979,0.0,float64,797,797,0,-25520557292.964,2608390770.542,28128948063.506,-1063899675.089,-219775904.701,2785630013.107,24.333,-4.431
"Net secondary income (BoP, current US$)",163,16.979,0.0,float64,797,797,0,-3801318659.794,26369298008.22,30170616668.014,1170648701.798,432478917.362,3382934021.998,27.837,5.064
"Net trade in goods (BoP, current US$)",163,16.979,0.0,float64,797,797,0,-16401761979.116,47389426685.28,63791188664.395996,424081680.853,-475799700.784,6782709341.229,20.501,4.02
"Net trade in goods and services (BoP, current US$)",163,16.979,0.0,float64,797,797,0,-32241264094.118,26208373539.779,58449637633.897,-801078940.729,-783537369.711,4645602526.874,16.071,1.375
"Primary income payments (BoP, current US$)",163,16.979,0.0,float64,797,797,0,-219022571.325,26401399678.04,26620422249.365,1535163612.883,357338577.743,3596973741.074,14.882,3.751
"Primary income receipts (BoP, current US$)",163,16.979,0.0,float64,797,796,1,-8684875.544,14661908649.947,14670593525.491001,471263882.61,73637319.074,1607467062.093,29.405,5.263
"Reserves and related items (BoP, current US$)",163,16.979,0.0,float64,797,797,0,-10649807910.33,13894470557.003,24544278467.333,75989934.01,4184394.675,1657738812.029,25.018,1.606
"Secondary income receipts (BoP, current US$)",163,16.979,0.0,float64,797,797,0,5260326.274,27080385963.749,27075125637.475002,1508661707.025,575462326.276,3408296948.815,28.625,5.187
"Service exports (BoP, current US$)",163,16.979,0.0,float64,797,797,0,3425193.874,17892008067.142,17888582873.267998,1285538767.813,487737680.744,2532798915.898,20.113,4.214
"Service imports (BoP, current US$)",163,16.979,0.0,float64,797,797,0,11063781.355,38710165611.549,38699101830.194,2510699568.14,1033956282.295,4646279937.158,13.734,3.53
Trade in services (% of GDP),163,16.979,0.0,float64,797,797,0,2.855,143.98,141.125,18.031,13.124,18.572,18.389,3.923
Claims on other sectors of the domestic economy (annual growth as % of broad money),164,17.083,0.0,float64,796,796,0,-16.924,453.947,470.871,10.812,8.176,21.701,242.086,13.358
"Communications, computer, etc. (% of service imports, BoP)",164,17.083,0.0,float64,796,796,0,0.889,89.791,88.902,35.038,32.023,18.601,-0.173,0.61
"Computer, communications and other services (% of commercial service imports)",164,17.083,0.0,float64,796,796,0,0.0,86.01,86.01,30.773,27.524,18.465,-0.107,0.692
Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),164,17.083,0.0,float64,796,796,0,0.0,99.968,99.968,11.441,5.018,16.5,8.545,2.715
Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),164,17.083,0.0,float64,796,796,0,0.001,14.428,14.427000000000001,2.456,1.718,2.396,3.057,1.685
Transport services (% of commercial service imports),164,17.083,0.0,float64,796,796,0,8.994,91.474,82.48,45.348,45.313,17.782,-0.592,0.099
"Transport services (% of service imports, BoP)",164,17.083,0.0,float64,796,796,0,7.413,83.154,75.741,42.376,42.411,16.892,-0.669,0.093
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),165,17.188,0.0,float64,795,795,0,0.0,15.451,15.451,1.902,1.333,2.076,9.608,2.602
Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),166,17.292,0.0,float64,794,794,0,0.0,14.435,14.435,2.026,1.572,2.082,7.064,2.26
"Personal remittances, paid (current US$)",166,17.292,1.667,float64,794,779,1,0.0,2746615873.185,2746615873.185,179621697.69,62898003.93,327845213.462,15.614,3.463
Exports of goods and services (constant LCU),167,17.396,0.0,float64,793,793,0,52329700.0,56883073396300.0,56883021066600.0,2918770686931.991,580764910600.0,6774603864016.986,22.618,4.369
Imports of goods and services (constant LCU),167,17.396,0.0,float64,793,792,1,418972600.0,219098458869500.0,219098039896900.0,5245285313806.179,812134248500.0,19197732623045.92,60.836,7.356
"Net official flows from UN agencies, IFAD (current US$)",167,17.396,0.104,float64,793,717,64,-18254745.483,62200000.763,80454746.24599999,5256161.437,2900000.095,7445621.336,11.375,2.619
Travel services (% of commercial service imports),167,17.396,0.0,float64,793,793,0,0.011,75.604,75.593,17.605,13.118,14.574,2.667,1.54
"Travel services (% of service imports, BoP)",167,17.396,0.0,float64,793,793,0,0.011,73.889,73.878,16.65,12.316,14.071,2.819,1.578
Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),168,17.5,0.0,float64,792,792,0,0.0,86.537,86.537,6.182,1.891,11.317,20.149,4.033
"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",168,17.5,0.208,float64,792,385,95,-6010000.229,134869995.117,140879995.34600002,5843207.074,560000.002,13626031.966,23.337,4.223
"Foreign direct investment, net (BoP, current US$)",169,17.604,0.0,float64,791,790,1,-40557211850.65,12733703243.034,53290915093.684006,-732238484.344,-259460805.115,2486744234.621,102.463,-7.16
Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),170,17.708,4.167,float64,790,100,100,0.0,100.0,100.0,48.384,48.0,33.656,-1.407,0.041
Exports as a capacity to import (constant LCU),170,17.708,0.0,float64,790,790,0,191514603.366,59266154962406.4,59265963447803.03,2982594034076.594,559705293820.863,6680505162277.267,21.238,4.183
Gross domestic income (constant LCU),170,17.708,0.0,float64,790,790,0,10334775699.092,287692060000906.0,287681725225206.94,13392752337769.479,2929343145275.095,35509744487151.12,26.203,4.756
Terms of trade adjustment (constant LCU),170,17.708,2.708,float64,790,765,1,-7143528027217.94,17302660734798.8,24446188762016.742,52762636629.925,-272808578.764,1219777196115.01,68.968,5.638
Insurance and financial services (% of commercial service imports),172,17.917,0.0,float64,788,788,0,0.011,32.873,32.861999999999995,6.405,5.072,4.769,3.944,1.628
