Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Tuberculosis treatment success rate (% of new cases),519,30.529,1.0,float64,1181,89,71,0.0,100.0,100.0,73.869,78.0,19.033,3.436,-1.583
"Households and NPISHs Final consumption expenditure, PPP (current international $)",520,30.588,0.0,float64,1180,1180,0,188889646.042,18822768999999.9,18822580110353.855,521037598067.106,104168877381.945,1671442294907.181,55.081,7.005
"Preprimary education, duration (years)",520,30.588,0.0,float64,1180,7,7,1.0,7.0,6.0,4.173,4.0,1.756,-1.409,-0.087
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",522,30.706,0.0,float64,1178,1161,17,2.647,54.565,51.918,15.689,13.429,9.159,2.683,1.408
"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",522,30.706,0.0,float64,1178,1127,48,1.442,40.019,38.577,12.096,11.116,6.423,4.2,1.746
"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",522,30.706,0.0,float64,1178,1153,24,2.97,47.228,44.258,13.701,12.271,7.222,4.219,1.697
Household final consumption expenditure per capita growth (annual %),523,30.765,0.0,float64,1177,1177,0,-32.353,55.02,87.373,1.806,1.616,5.233,13.8,0.528
Merchandise imports from economies in the Arab World (% of total merchandise imports),524,30.824,0.0,float64,1176,1176,0,0.0,61.271,61.271,3.921,0.714,8.093,16.447,3.684
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",527,31.0,0.0,float64,1173,1173,0,4.895,97.7,92.805,17.603,13.285,15.234,8.194,2.743
Total reserves in months of imports,527,31.0,0.0,float64,1173,1173,0,0.01,37.839,37.829,4.416,2.934,4.91,11.015,2.797
Secure Internet servers,528,31.059,0.765,float64,1172,1006,96,0.0,62879335.0,62879335.0,474803.135,2583.0,3607712.987,211.93,14.063
Secure Internet servers (per 1 million people),528,31.059,0.765,float64,1172,1160,1,0.0,3262663.431,3262663.431,23287.303,2247.436,129806.687,405.091,18.635
"School enrollment, secondary (% gross)",531,31.235,0.0,float64,1169,1169,0,36.208,164.08,127.87200000000001,103.491,101.806,15.688,2.98,0.825
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),534,31.412,0.0,float64,1166,1166,0,0.0,24.84,24.84,1.082,0.352,1.898,31.192,4.355
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),535,31.471,0.0,float64,1165,1165,0,0.0,17.452,17.452,1.699,0.86,2.242,7.386,2.379
Adjusted savings: energy depletion (% of GNI),536,31.529,17.412,float64,1164,869,1,0.0,33.414,33.414,2.034,0.029,5.245,11.251,3.267
"Commercial bank branches (per 100,000 adults)",536,31.529,0.0,float64,1164,1164,0,4.01,285.379,281.369,31.109,23.41,31.061,30.413,4.786
Access to clean fuels and technologies for cooking  (% of population),541,31.824,0.0,float64,1159,26,7,29.45,100.0,70.55,99.042,100.0,7.425,59.957,-7.805
"Access to clean fuels and technologies for cooking, rural (% of rural population)",541,31.824,0.0,float64,1159,29,6,24.2,100.0,75.8,99.052,100.0,7.4,66.124,-8.11
"Access to clean fuels and technologies for cooking, urban (% of urban population)",541,31.824,0.0,float64,1159,27,5,23.25,100.0,76.75,98.995,100.0,7.781,61.191,-7.862
GDP per person employed (constant 2021 PPP $),541,31.824,0.0,float64,1159,1159,0,25460.499,316456.424,290995.925,106352.011,100861.706,45224.138,3.614,1.492
"School enrollment, secondary, female (% gross)",541,31.824,0.0,float64,1159,1159,0,39.291,174.837,135.546,104.229,101.501,16.642,3.855,1.214
"School enrollment, secondary, male (% gross)",541,31.824,0.0,float64,1159,1158,1,33.333,170.072,136.739,102.846,102.311,15.45,2.332,0.467
"Unemployment, total (% of total labor force) (national estimate)",541,31.824,0.0,float64,1159,1089,61,0.1,27.686,27.586,6.915,6.143,3.904,3.836,1.538
Final consumption expenditure (constant 2015 US$),548,32.235,0.0,float64,1152,1152,0,189352877.865,18137206109404.7,18137016756526.836,647397840038.754,136029860749.646,2016327175190.207,43.398,6.364
Final consumption expenditure (constant LCU),548,32.235,0.0,float64,1152,1152,0,179967751.942,1290868100000000.0,1290867920032248.0,29048205399620.113,246326272850.0,144254834325135.66,43.088,6.399
"School enrollment, primary, private (% of total primary)",551,32.412,0.118,float64,1149,1145,4,0.0,97.816,97.816,17.969,9.563,20.986,2.861,1.746
Final consumption expenditure (annual % growth),554,32.588,0.0,float64,1146,1146,0,-23.367,21.13,44.497,2.55,2.51,4.133,5.243,-0.282
"Portfolio equity, net inflows (BoP, current US$)",555,32.647,5.412,float64,1145,1054,1,-291427000000.0,687416000000.0,978843000000.0,10727188943.043,39528116.065,54283526942.062,54.439,5.806
Refugee population by country or territory of origin,556,32.706,0.0,float64,1144,519,151,5.0,215480.0,215475.0,3007.125,73.5,15510.418,61.946,7.242
Adjusted savings: education expenditure (current US$),557,32.765,0.0,float64,1143,1143,0,13736000.657,1046599480744.69,1046585744744.033,34719831808.503,5830561255.757,106400953617.866,50.051,6.718
People using safely managed drinking water services (% of population),559,32.882,0.0,float64,1141,947,18,47.085,100.0,52.915,95.227,97.934,7.16,12.91,-2.991
"Intentional homicides (per 100,000 people)",560,32.941,2.235,float64,1140,1103,1,0.0,71.456,71.456,5.097,1.28,8.771,10.904,2.993
Current health expenditure (% of GDP),566,33.294,0.0,float64,1134,1001,105,1.6,24.231,22.631,7.517,7.473,2.851,1.911,0.598
Current health expenditure per capita (current US$),566,33.294,0.0,float64,1134,1120,14,74.888,12473.791,12398.902999999998,2736.439,1833.515,2292.541,0.822,1.16
"Current health expenditure per capita, PPP (current international $)",567,33.353,0.0,float64,1133,1118,15,193.523,12473.791,12280.268,3008.584,2515.0,1903.708,1.676,1.201
Gross savings (% of GDP),567,33.353,0.0,float64,1133,1133,0,-36.704,69.493,106.197,25.136,24.257,11.845,3.908,0.065
Gross savings (% of GNI),567,33.353,0.0,float64,1133,1133,0,-38.444,69.256,107.7,25.749,24.729,12.136,4.016,0.073
Gross savings (current LCU),567,33.353,0.0,float64,1133,1133,0,-2791768341.054,764502655521470.0,764505447289811.0,13615343388730.838,121516299387.231,76708663950402.4,57.816,7.372
Gross savings (current US$),567,33.353,0.0,float64,1133,1133,0,-164993028.942,4841900000000.0,4842064993028.942,199640837522.991,45239367125.175,493330052338.633,37.493,5.572
"Out-of-pocket expenditure per capita, PPP (current international $)",567,33.353,0.0,float64,1133,1048,76,5.252,2003.493,1998.241,556.515,519.0,299.828,1.779,0.954
Domestic credit to private sector by banks (% of GDP),569,33.471,0.0,float64,1131,1131,0,0.188,304.575,304.387,82.135,71.115,46.396,2.0,1.233
General government final consumption expenditure (constant 2015 US$),569,33.471,0.0,float64,1131,1131,0,63123402.252,2936956436338.8,2936893312936.548,151504600235.948,32560798647.1,383519265562.844,31.571,5.303
General government final consumption expenditure (constant LCU),570,33.529,0.0,float64,1130,1130,0,59873747.081,355329500000000.0,355329440126252.94,7060672921707.503,53238500000.0,35546504039782.14,49.072,6.708
"Charges for the use of intellectual property, payments (BoP, current US$)",573,33.706,0.0,float64,1127,1126,1,264666.164,153215662951.598,153215398285.434,5375452660.742,686313614.348,13124832027.387,41.939,5.423
"Claims on central government, etc. (% GDP)",573,33.706,0.0,float64,1127,1127,0,-192.529,154.136,346.66499999999996,7.055,6.24,25.498,14.237,0.442
Net foreign assets (current LCU),573,33.706,0.0,float64,1127,1127,0,-1341435656402.84,530279652657402.0,531621088313804.8,8115530499961.471,48046253535.977,45879585629101.15,69.385,7.956
General government final consumption expenditure (annual % growth),576,33.882,0.0,float64,1124,1124,0,-22.765,33.457,56.222,2.407,1.978,4.25,8.44,0.648
Domestic general government health expenditure (% of GDP),578,34.0,0.0,float64,1122,992,101,0.95,16.819,15.869,5.127,4.971,2.192,-0.153,0.334
Domestic general government health expenditure (% of current health expenditure),578,34.0,0.0,float64,1122,1079,38,30.609,95.142,64.53299999999999,68.426,71.112,14.007,-0.334,-0.62
Domestic general government health expenditure (% of general government expenditure),578,34.0,0.0,float64,1122,1027,80,3.719,32.239,28.519999999999996,13.184,13.1,4.421,0.598,0.536
Domestic general government health expenditure per capita (current US$),578,34.0,0.0,float64,1122,1105,17,37.9,7871.0,7833.1,1928.755,1138.583,1714.363,0.502,1.121
Domestic private health expenditure (% of current health expenditure),578,34.0,0.0,float64,1122,1088,32,2.716,69.391,66.67500000000001,30.488,28.596,13.63,-0.063,0.614
Domestic private health expenditure per capita (current US$),578,34.0,0.0,float64,1122,1058,56,23.518,6951.103,6927.585,776.014,613.837,875.46,18.441,3.861
"Domestic general government health expenditure per capita, PPP (current international $)",579,34.059,0.0,float64,1121,1104,17,97.941,7889.03,7791.089,2098.538,1676.956,1442.245,0.696,1.047
"Domestic private health expenditure per capita, PPP (current international $)",579,34.059,0.0,float64,1121,1062,51,32.951,5739.759,5706.808,865.053,734.0,745.278,15.14,3.435
Monetary Sector credit to private sector (% GDP),579,34.059,0.0,float64,1121,1121,0,0.188,304.575,304.387,82.749,71.722,46.596,1.986,1.227
Out-of-pocket expenditure (% of current health expenditure),579,34.059,0.0,float64,1121,1093,27,0.679,57.089,56.41,21.814,19.15,11.118,0.058,0.758
Out-of-pocket expenditure per capita (current US$),579,34.059,0.0,float64,1121,1039,71,6.717,2474.433,2467.716,478.91,430.432,350.115,5.634,1.707
Net domestic credit (current LCU),580,34.118,0.0,float64,1120,1120,0,-280180917000.0,4748541747000000.0,4748821927917000.0,75065865917611.81,350965118888.5,410881521371036.3,57.309,7.069
"Labor force participation rate, total (% of total population ages 15+) (national estimate)",581,34.176,0.0,float64,1119,1081,38,40.02,97.663,57.642999999999994,62.384,61.799,7.678,1.804,0.848
"Unemployment, female (% of female labor force) (national estimate)",581,34.176,0.0,float64,1119,1048,66,0.4,31.654,31.254,7.448,6.379,4.46,4.189,1.693
"Unemployment, male (% of male labor force) (national estimate)",581,34.176,0.0,float64,1119,1035,74,0.05,25.601,25.551,6.637,5.83,3.874,3.31,1.501
"International tourism, expenditures for travel items (current US$)",582,34.235,0.0,float64,1118,1009,88,1500000.0,133285000000.0,133283500000.0,10277528340.785,2268000000.0,18321732870.568,11.128,3.108
Refugee population by country or territory of asylum,584,34.353,0.0,float64,1116,962,78,5.0,2593007.0,2593002.0,58324.416,2545.0,171172.387,73.157,7.12
Container port traffic (TEU: 20 foot equivalent units),587,34.529,0.0,float64,1113,1088,13,649.0,62214119.0,62213470.0,5123871.496,1155000.0,8862559.451,9.894,2.861
"International tourism, receipts for travel items (current US$)",592,34.824,0.0,float64,1108,1040,61,500000.0,200722000000.0,200721500000.0,11299247791.189,3728500000.0,22119055648.04,31.104,4.828
"Employment to population ratio, 15+, total (%) (national estimate)",597,35.118,0.0,float64,1103,1073,27,34.1,92.97,58.87,58.209,58.047,8.574,1.779,0.76
Liner shipping connectivity index (maximum value in 2004 = 100),598,35.176,0.0,float64,1102,1050,37,1.093,113.775,112.682,29.851,17.223,28.578,-0.181,1.026
"Government expenditure on education, total (% of GDP)",599,35.235,0.0,float64,1101,1100,1,1.022,14.717,13.695,4.582,4.604,1.465,1.695,0.431
Gross fixed capital formation (constant LCU),599,35.235,0.0,float64,1101,1101,0,47470465.875,579471300000000.0,579471252529534.1,12422999423443.518,94066200000.0,66001727183766.84,47.184,6.752
"Tariff rate, most favored nation, simple mean, all products (%)",600,35.294,2.471,float64,1100,362,130,0.0,35.93,35.93,6.465,5.63,4.279,14.831,2.99
"Tariff rate, most favored nation, simple mean, manufactured products (%)",600,35.294,3.765,float64,1100,292,111,0.0,38.36,38.36,5.142,4.19,4.356,22.549,3.999
"Tariff rate, most favored nation, simple mean, primary products (%)",600,35.294,2.471,float64,1100,434,102,0.0,48.32,48.32,10.624,10.26,7.389,5.288,1.892
Gross fixed capital formation (constant 2015 US$),601,35.353,0.0,float64,1099,1099,0,48039775.447,4732952298345.28,4732904258569.833,188144502993.046,44031877879.974,524121814476.797,39.708,5.99
Dimension 2.1: Data Releases,603,35.471,11.824,float64,1097,3,3,0.0,1.0,1.0,0.762,1.0,0.393,-0.277,-1.216
Gross fixed capital formation (annual % growth),603,35.471,0.0,float64,1097,1097,0,-47.772,99.679,147.451,3.631,3.161,12.256,8.407,1.081
"Labor force participation rate, male (% of male population ages 15+) (national estimate)",603,35.471,0.0,float64,1097,1062,34,49.17,100.0,50.83,70.028,69.261,7.555,1.747,0.925
SDDS/e-GDDS subscription,603,35.471,11.824,float64,1097,3,3,0.0,1.0,1.0,0.762,1.0,0.393,-0.277,-1.216
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",604,35.529,0.0,float64,1096,1065,31,17.389,98.651,81.262,54.202,54.568,9.274,2.683,-0.264
Ratio of female to male labor force participation rate (%) (national estimate),604,35.529,0.0,float64,1096,1096,0,23.447,101.963,78.51599999999999,77.709,80.498,11.55,4.909,-1.806
"School enrollment, secondary, private (% of total secondary)",608,35.765,0.118,float64,1092,1090,2,0.0,96.727,96.727,18.349,12.258,19.471,5.079,2.161
"Industry (including construction), value added per worker (constant 2015 US$)",613,36.059,0.0,float64,1087,1087,0,9461.958,468437.382,458975.424,77680.431,64422.113,61594.051,5.068,1.906
"Tariff rate, most favored nation, weighted mean, all products (%)",615,36.176,2.294,float64,1085,396,119,0.0,118.21,118.21,5.113,3.23,6.407,141.134,9.357
"Tariff rate, most favored nation, weighted mean, manufactured products (%)",615,36.176,3.588,float64,1085,377,119,0.0,31.55,31.55,4.677,3.42,4.213,9.764,2.775
"Tariff rate, most favored nation, weighted mean, primary products (%)",615,36.176,2.353,float64,1085,460,97,0.0,350.15,350.15,6.695,3.16,16.492,285.704,15.131
"Employment to population ratio, 15+, female (%) (national estimate)",616,36.235,0.0,float64,1084,1056,25,14.617,90.558,75.941,50.313,50.895,9.51,1.887,-0.234
"Share of tariff lines with international peaks, all products (%)",617,36.294,3.882,float64,1083,522,40,0.0,84.6,84.6,9.04,5.381,13.66,7.101,2.7
"Share of tariff lines with international peaks, manufactured products (%)",617,36.294,10.706,float64,1083,408,38,0.0,86.777,86.777,6.229,0.284,14.931,8.199,2.895
"Share of tariff lines with international peaks, primary products (%)",617,36.294,4.0,float64,1083,511,46,0.0,74.078,74.078,16.346,17.187,13.297,1.839,1.14
"Share of tariff lines with specific rates, all products (%)",617,36.294,9.294,float64,1083,430,39,0.0,8.212,8.212,0.793,0.739,1.239,25.946,4.861
"Share of tariff lines with specific rates, manufactured products (%)",617,36.294,14.706,float64,1083,334,43,0.0,3.996,3.996,0.121,0.028,0.322,44.284,5.697
"Share of tariff lines with specific rates, primary products (%)",617,36.294,11.588,float64,1083,390,40,0.0,29.255,29.255,2.632,2.62,4.112,25.667,4.805
"Tariff rate, applied, simple mean, all products (%)",617,36.294,2.294,float64,1083,404,131,0.0,39.96,39.96,4.411,2.73,4.511,12.538,3.059
"Tariff rate, applied, simple mean, manufactured products (%)",617,36.294,3.588,float64,1083,375,135,0.0,35.53,35.53,3.695,1.87,4.432,13.689,3.193
"Tariff rate, applied, simple mean, primary products (%)",617,36.294,2.294,float64,1083,466,98,0.0,129.47,129.47,7.976,5.72,8.395,51.912,5.115
"Tariff rate, applied, weighted mean, all products (%)",617,36.294,2.353,float64,1083,417,114,0.0,118.21,118.21,3.865,2.03,6.413,147.72,9.699
"Tariff rate, applied, weighted mean, manufactured products (%)",617,36.294,3.588,float64,1083,380,122,0.0,31.55,31.55,3.458,2.08,4.273,11.5,3.099
"Tariff rate, applied, weighted mean, primary products (%)",617,36.294,2.647,float64,1083,455,99,0.0,350.15,350.15,5.192,2.04,15.944,330.243,16.52
Domestic credit to private sector (% of GDP),619,36.412,0.0,float64,1081,1081,0,0.188,304.575,304.387,88.116,76.325,50.35,0.895,1.034
"Employment to population ratio, 15+, male (%) (national estimate)",620,36.471,0.0,float64,1080,1047,31,40.3,96.09,55.790000000000006,65.286,64.787,8.555,1.482,0.695
Fluorinated greenhouse gases (F-gases) emissions from Industrial Processes (Mt CO2e),620,36.471,0.0,float64,1080,1038,12,0.0,216.009,216.009,8.914,1.508,26.807,39.774,6.159
"Services, value added per worker (constant 2015 US$)",620,36.471,0.0,float64,1080,1080,0,8332.932,245843.042,237510.11,59983.291,53114.285,36785.879,4.743,1.718
