Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Imports of goods and services (constant LCU),196,19.216,0.0,float64,824,824,0,134429308.897,5536661155058650.0,5536661020629341.0,76331700435638.83,418412706100.0,508766151696031.0,73.909,8.343
"Foreign direct investment, net outflows (% of GDP)",197,19.314,3.824,float64,823,785,1,-10.333,10.957,21.29,0.324,0.11,1.214,29.914,1.356
Gross savings (% of GDP),197,19.314,0.0,float64,823,823,0,-21.013,372.975,393.988,24.462,21.076,26.695,78.261,7.564
Gross savings (% of GNI),197,19.314,0.0,float64,823,823,0,-29.263,75.764,105.027,22.364,21.276,13.311,1.642,0.063
Gross savings (current LCU),197,19.314,0.0,float64,823,823,0,-120462839884525.0,3513644795399690.0,3634107635284215.0,42562189413222.375,143794248704.139,280244317311216.75,81.84,8.693
Gross savings (current US$),197,19.314,0.0,float64,823,823,0,-5724113560.751,1093921074030.43,1099645187591.1812,28318726178.886,3102113516.017,108563573152.542,48.011,6.696
Agricultural raw materials imports (% of merchandise imports),198,19.412,0.0,float64,822,822,0,0.164,8.47,8.306000000000001,1.513,1.21,1.226,7.513,2.348
Food imports (% of merchandise imports),198,19.412,0.0,float64,822,822,0,2.336,52.311,49.975,17.918,16.688,8.971,0.732,0.895
Fuel imports (% of merchandise imports),198,19.412,0.0,float64,822,822,0,0.438,52.696,52.257999999999996,17.789,17.013,8.574,0.178,0.316
Manufactures imports (% of merchandise imports),198,19.412,0.0,float64,822,822,0,14.894,94.003,79.109,58.965,58.943,12.015,-0.149,0.051
Ores and metals imports (% of merchandise imports),198,19.412,0.0,float64,822,822,0,0.076,20.986,20.91,2.021,1.292,2.256,20.681,3.688
Exports as a capacity to import (constant LCU),199,19.51,0.0,float64,821,821,0,13679832.734,5908867522905390.0,5908867509225557.0,76633797728126.75,267942162193.756,531165230894993.1,77.15,8.54
Gross domestic income (constant LCU),199,19.51,0.0,float64,821,821,0,181529757.822,6310178823064590.0,6310178641534832.0,107832639729590.75,1071001997369.16,614485093837365.1,56.209,7.334
Terms of trade adjustment (constant LCU),199,19.51,2.941,float64,821,792,1,-151322826167764.0,479453875270286.0,630776701438050.0,3740083117645.01,0.0,39386661192377.984,85.88,8.774
"School enrollment, primary (% gross)",201,19.706,0.0,float64,819,818,1,55.26,150.354,95.09400000000002,102.737,102.118,13.139,1.283,0.119
Food exports (% of merchandise exports),202,19.804,0.0,float64,818,818,0,0.039,99.385,99.346,28.28,20.368,24.546,0.972,1.321
Exports of goods and services (annual % growth),203,19.902,0.196,float64,817,816,1,-71.095,1045.449,1116.544,7.601,5.105,41.42,484.884,19.594
"Households and NPISHs Final consumption expenditure, PPP (current international $)",203,19.902,0.0,float64,817,817,0,139623089.168,9131753017098.0,9131613394008.832,216325825511.437,30968980234.496,773479925070.447,63.136,7.343
Imports of goods and services (annual % growth),203,19.902,0.0,float64,817,817,0,-46.035,84.749,130.784,6.507,5.179,14.69,4.135,0.902
Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),204,20.0,30.0,float64,816,158,45,-0.093,319.971,320.064,20.564,0.744,47.233,23.285,4.51
Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),204,20.0,1.667,float64,816,289,73,-107.672,24.86,132.53199999999998,-11.676,-2.2,26.545,5.192,-2.322
Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),204,20.0,78.333,float64,816,7,3,0.0,1.719,1.719,0.036,0.0,0.245,43.301,6.723
Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),204,20.0,0.0,float64,816,324,73,-364.569,315.428,679.9970000000001,5.176,-0.568,65.488,13.417,0.045
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),204,20.0,0.0,float64,816,816,0,0.0,14.415,14.415,1.833,0.745,2.436,2.238,1.649
Net ODA received (% of gross capital formation),204,20.0,0.0,float64,816,816,0,-181.248,781.215,962.463,30.958,15.165,58.015,50.627,5.725
"School enrollment, primary, female (% gross)",204,20.0,0.0,float64,816,816,0,51.955,154.032,102.07700000000001,101.152,100.58,13.569,2.082,-0.012
"School enrollment, primary, male (% gross)",204,20.0,0.0,float64,816,816,0,57.957,154.201,96.244,104.284,103.224,13.504,0.787,0.262
Total greenhouse gas emissions including LULUCF (Mt CO2e),204,20.0,0.0,float64,816,813,2,-47.348,3354.047,3401.395,122.172,29.502,396.82,39.816,6.124
"Annual freshwater withdrawals, total (% of internal resources)",205,20.098,0.0,float64,815,368,43,0.021,7750.0,7749.979,192.891,8.739,1037.45,41.271,6.526
"Annual freshwater withdrawals, total (billion cubic meters)",205,20.098,0.0,float64,815,368,43,0.01,647.5,647.49,28.385,1.607,98.392,31.165,5.509
Claims on other sectors of the domestic economy (annual growth as % of broad money),205,20.098,0.0,float64,815,815,0,-34.031,453.947,487.978,11.538,7.939,22.613,199.7,11.768
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,205,20.098,0.0,float64,815,368,43,0.027,168.913,168.88600000000002,30.311,12.257,38.622,1.229,1.455
Final consumption expenditure (constant LCU),206,20.196,0.0,float64,814,814,0,281090191.149,3734237100000000.0,3734236818909809.0,72656691723557.52,790493084700.0,389459685205033.06,51.078,7.03
Exports of goods and services (constant 2015 US$),207,20.294,0.0,float64,813,811,1,8775952.711,694378919296.507,694370143343.7959,24805083836.655,5278581807.62,73072710411.494,35.082,5.57
Imports of goods and services (constant 2015 US$),207,20.294,0.0,float64,813,813,0,100000232.848,805156997064.118,805056996831.27,30489066128.506,7474289925.094,83808231060.915,34.935,5.559
"Net bilateral aid flows from DAC donors, Australia (current US$)",207,20.294,0.882,float64,813,557,78,0.0,586229980.469,586229980.469,29152792.159,3230000.019,66939771.565,25.567,4.622
Ores and metals exports (% of merchandise exports),208,20.392,0.196,float64,812,811,1,0.0,82.328,82.328,9.234,2.621,16.725,6.721,2.674
"Incidence of malaria (per 1,000 population at risk)",209,20.49,8.137,float64,811,728,2,0.0,723.286,723.286,89.961,11.493,131.528,1.552,1.533
Manufactures exports (% of merchandise exports),209,20.49,0.0,float64,811,811,0,0.0,372.917,372.917,37.88,28.933,31.825,13.5,1.701
"Net bilateral aid flows from DAC donors, Italy (current US$)",210,20.588,0.392,float64,810,528,121,-80059997.559,754979980.469,835039978.028,7215222.206,1664999.962,34532787.761,336.321,16.99
Agricultural raw materials exports (% of merchandise exports),212,20.784,0.588,float64,808,803,1,0.0,83.482,83.482,5.455,1.716,12.026,16.581,3.984
Final consumption expenditure (constant 2015 US$),212,20.784,0.0,float64,808,808,0,205643607.976,2206744817874.19,2206539174266.214,79486145791.694,17576828126.082,233698066449.786,41.45,6.066
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),212,20.784,0.0,float64,808,808,0,0.0,89.88,89.88,3.392,0.472,7.348,38.988,4.98
Deposit interest rate (%),214,20.98,0.0,float64,806,699,40,0.04,203.375,203.335,6.123,4.519,11.111,167.063,11.624
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",214,20.98,0.0,float64,806,806,0,0.347,270.322,269.975,24.728,9.36,40.926,12.284,3.258
"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",215,21.078,0.0,float64,805,351,44,1.469,84.211,82.742,22.424,13.103,20.752,0.469,1.177
Final consumption expenditure (annual % growth),216,21.176,0.0,float64,804,804,0,-22.733,55.901,78.634,4.319,4.209,5.376,16.833,1.415
"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",217,21.275,0.0,float64,803,348,45,0.255,98.135,97.88000000000001,69.271,80.635,27.739,-0.003,-1.085
"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",217,21.275,1.765,float64,803,347,44,0.0,48.913,48.913,8.371,3.865,11.518,3.825,2.159
"Mortality caused by road traffic injury (per 100,000 population)",219,21.471,0.294,float64,801,241,170,0.0,42.6,42.6,20.32,19.5,7.18,0.169,-0.127
"Net bilateral aid flows from DAC donors, Norway (current US$)",219,21.471,0.196,float64,801,600,121,-39999.999,127650001.526,127690001.52499999,12881548.062,3700000.048,21178014.765,8.635,2.778
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",220,21.569,0.0,float64,800,265,195,13.2,54.6,41.400000000000006,25.944,24.1,8.416,1.179,1.194
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",220,21.569,0.0,float64,800,256,170,9.4,46.7,37.300000000000004,23.163,21.5,7.281,0.797,0.974
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",220,21.569,0.0,float64,800,294,182,13.0,62.6,49.6,28.808,26.75,10.123,1.034,1.127
"Mortality rate attributed to unintentional poisoning (per 100,000 population)",220,21.569,0.0,float64,800,57,47,0.2,9.0,8.8,1.642,1.3,1.239,1.713,1.098
"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",220,21.569,0.0,float64,800,47,42,0.1,6.9,6.800000000000001,1.183,0.8,1.077,2.313,1.341
"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",220,21.569,0.0,float64,800,66,57,0.1,11.2,11.1,2.109,1.7,1.513,1.226,0.911
Prevalence of anemia among children (% of children ages 6-59 months),220,21.569,0.0,float64,800,445,215,13.5,81.6,68.1,48.173,48.95,15.749,-0.822,0.006
Prevalence of anemia among non-pregnant women (% of women ages 15-49),220,21.569,0.0,float64,800,352,206,11.6,60.6,49.0,35.622,33.8,10.832,-0.533,0.202
Prevalence of anemia among pregnant women (%),220,21.569,0.0,float64,800,325,217,21.6,61.0,39.4,41.986,40.9,9.619,-0.959,-0.016
Prevalence of anemia among women of reproductive age (% of women ages 15-49),220,21.569,0.0,float64,800,359,211,12.3,60.7,48.400000000000006,36.088,34.1,10.744,-0.555,0.194
"Suicide mortality rate (per 100,000 population)",220,21.569,0.0,float64,800,223,130,1.3,92.6,91.3,10.102,7.0,11.557,18.917,3.858
"Suicide mortality rate, female (per 100,000 female population)",220,21.569,0.0,float64,800,146,91,0.7,39.5,38.8,5.025,3.7,5.242,14.466,3.397
"Suicide mortality rate, male (per 100,000 male population)",220,21.569,0.0,float64,800,278,158,1.9,147.8,145.9,15.262,9.8,18.72,18.673,3.858
Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),221,21.667,60.0,float64,799,59,17,-293.347,9.836,303.183,-3.828,0.0,29.378,57.303,-7.456
"International tourism, receipts for travel items (current US$)",221,21.667,0.0,float64,799,609,129,29999.999,30720000000.0,30719970000.001,1359712966.099,292000000.0,3192720865.617,29.135,4.723
"Prevalence of HIV, total (% of population ages 15-49)",222,21.765,0.0,float64,798,125,61,0.1,29.9,29.799999999999997,2.786,0.4,5.981,8.677,3.039
General government final consumption expenditure (constant LCU),223,21.863,0.0,float64,797,796,1,124958420.535,523790500000000.0,523790375041579.44,10557632725914.21,135990545800.0,56926029847932.96,48.381,6.878
Household and NPISHs Final consumption expenditure (constant LCU),223,21.863,0.0,float64,797,797,0,154928387.399,3210446600000000.0,3210446445071612.5,63130329453435.76,655748180000.0,336427892630122.2,50.31,6.973
General government final consumption expenditure (constant 2015 US$),229,22.451,0.0,float64,791,790,1,73036428.42,320169575672.62,320096539244.2,11601599228.07,2400695055.259,35277173016.285,41.703,6.177
Households and NPISHs Final consumption expenditure (constant 2015 US$),229,22.451,0.0,float64,791,791,0,118880546.518,1886625350751.29,1886506470204.772,69138747553.179,15313016951.786,200991246970.27,40.187,5.957
Households and NPISHs final consumption expenditure per capita (constant 2015 US$),229,22.451,0.0,float64,791,791,0,452.393,7793.774,7341.381,1499.873,1245.761,1063.365,14.041,3.272
"International tourism, expenditures for travel items (current US$)",229,22.451,0.0,float64,791,588,128,10000.0,22915000000.0,22914990000.0,971888141.565,211000000.0,2454758990.916,26.69,4.731
Changes in inventories (current LCU),232,22.745,4.706,float64,788,732,7,-4336714777100.0,170263684198616.0,174600398975716.0,2775658480463.518,1289601200.0,16125440150700.746,57.34,7.293
Changes in inventories (current US$),232,22.745,4.706,float64,788,741,1,-14014649669.386,73186001532.63,87200651202.016,1588437407.701,112034341.856,6295396000.23,52.583,6.726
Gross capital formation (constant LCU),234,22.941,0.0,float64,786,786,0,-75204631900.0,2096853900000000.0,2096929104631900.0,36197462234885.24,272773913600.0,211586311792394.84,54.755,7.231
Gross national expenditure (constant LCU),234,22.941,0.0,float64,786,786,0,309900462.23,5831091000000000.0,5831090690099538.0,109160860143603.11,955060316700.0,607527424304679.4,51.076,7.018
General government final consumption expenditure (annual % growth),235,23.039,0.098,float64,785,785,0,-75.985,142.101,218.086,5.113,4.031,12.807,29.004,2.994
Household and NPISHs Final consumption expenditure (annual % growth),235,23.039,0.0,float64,785,784,1,-33.156,67.079,100.23499999999999,4.373,4.189,5.657,25.585,1.71
Gross fixed capital formation (constant LCU),236,23.137,0.0,float64,784,784,0,25668471.898,1996739400000000.0,1996739374331528.0,35162954865454.703,378917775350.0,200446858021878.28,54.974,7.237
Gross national expenditure deflator (base year varies by country),237,23.235,0.0,float64,783,760,1,8.541,56742.082,56733.541000000005,270.894,101.761,2066.854,715.204,26.205
"Net bilateral aid flows from DAC donors, Austria (current US$)",237,23.235,0.49,float64,783,349,136,-990000.01,443470001.221,444460001.231,3123014.046,629999.995,20473050.509,349.507,17.91
Gross capital formation (constant 2015 US$),239,23.431,0.0,float64,781,781,0,-463369415.253,1086264239411.15,1086727608826.4031,29323243127.375,4177100000.0,108732414592.117,46.891,6.626
Gross national expenditure (constant 2015 US$),239,23.431,0.0,float64,781,781,0,227115914.268,3293009057285.34,3292781941371.072,109886536107.102,20191965767.542,344781784964.334,42.689,6.221
Population in largest city,240,23.529,0.0,float64,780,780,0,275651.0,32941309.0,32665658.0,4429784.162,2124232.0,5763993.083,4.895,2.242
Population in the largest city (% of urban population),240,23.529,0.0,float64,780,780,0,5.511,68.677,63.166000000000004,31.233,30.53,13.292,0.139,0.631
Adjusted savings: gross savings (% of GNI),241,23.627,0.0,float64,779,779,0,-29.263,75.763,105.02600000000001,22.087,21.44,13.198,1.7,0.038
Adjusted savings: net national savings (% of GNI),241,23.627,0.0,float64,779,779,0,-33.877,74.382,108.25900000000001,12.339,11.737,13.884,1.823,0.163
Adjusted savings: net national savings (current US$),241,23.627,0.0,float64,779,779,0,-13064068559.807,580564673173.339,593628741733.146,17911164656.59,1451122676.68,66329025042.01,42.084,6.292
"Prevalence of HIV, female (% ages 15-24)",241,23.627,0.0,float64,779,102,47,0.1,23.6,23.5,1.633,0.1,3.75,13.852,3.591
"Prevalence of HIV, male (% ages 15-24)",241,23.627,0.0,float64,779,47,31,0.1,6.5,6.4,0.617,0.1,1.117,6.637,2.709
Household final consumption expenditure per capita growth (annual %),242,23.725,0.0,float64,778,778,0,-34.046,65.148,99.19399999999999,2.441,2.225,5.625,26.148,1.831
"Portfolio equity, net inflows (BoP, current US$)",243,23.824,24.216,float64,777,525,5,-16572089325.951,32862817217.083,49434906543.034,329935346.099,0.0,2796640423.84,71.14,7.043
Antiretroviral therapy coverage (% of people living with HIV),244,23.922,2.745,float64,776,95,90,0.0,95.0,95.0,31.134,26.0,24.695,-0.624,0.633
Gross capital formation (annual % growth),245,24.02,0.0,float64,775,775,0,-938.996,218.754,1157.75,4.184,6.174,47.968,237.652,-13.094
Gross fixed capital formation (annual % growth),245,24.02,0.0,float64,775,775,0,-88.586,135.728,224.31400000000002,6.565,6.141,17.3,10.024,1.122
GNI (constant LCU),250,24.51,0.0,float64,770,770,0,264290158.002,5511208009081430.0,5511207744791272.0,103578833321673.31,742805520508.104,572373545341365.9,49.177,6.885
