Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),103,19.808,0.0,float64,417,417,0,0.145,75.823,75.678,19.69,17.986,15.144,0.36,0.779
Mineral rents (% of GDP),103,19.808,23.462,float64,417,296,1,0.0,28.813,28.813,1.173,0.035,2.983,29.93,4.626
Oil rents (% of GDP),103,19.808,47.115,float64,417,173,1,0.0,58.278,58.278,2.747,0.0,7.899,16.229,3.842
Total natural resources rents (% of GDP),103,19.808,0.0,float64,417,417,0,0.306,58.278,57.972,12.154,9.948,8.668,3.416,1.53
Adjusted savings: particulate emission damage (current US$),104,20.0,0.0,float64,416,416,0,16559938.315,2716043223.104,2699483284.789,297889674.769,187143418.438,378340933.837,13.832,3.343
"Mortality caused by road traffic injury (per 100,000 population)",104,20.0,0.0,float64,416,161,106,13.8,38.9,25.099999999999998,28.541,29.4,5.06,0.452,-0.655
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",104,20.0,0.0,float64,416,163,107,15.9,41.4,25.5,25.745,24.95,5.13,0.798,0.794
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",104,20.0,0.0,float64,416,143,89,15.4,40.2,24.800000000000004,23.683,23.4,4.555,2.186,1.183
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",104,20.0,0.0,float64,416,201,104,15.0,45.1,30.1,28.069,27.5,6.703,-0.082,0.449
"Mortality rate attributed to unintentional poisoning (per 100,000 population)",104,20.0,0.0,float64,416,56,44,0.3,6.5,6.2,2.851,2.8,1.098,0.814,0.435
"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",104,20.0,0.0,float64,416,40,34,0.3,4.4,4.1000000000000005,2.148,2.1,0.775,-0.22,0.22
"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",104,20.0,0.0,float64,416,68,56,0.3,9.0,8.7,3.567,3.45,1.597,1.024,0.47
Prevalence of anemia among children (% of children ages 6-59 months),104,20.0,0.0,float64,416,264,107,30.5,88.3,57.8,62.532,65.1,14.944,-0.674,-0.481
Prevalence of anemia among non-pregnant women (% of women ages 15-49),104,20.0,0.0,float64,416,249,103,16.6,65.4,48.800000000000004,42.003,42.9,10.671,-0.445,-0.137
Prevalence of anemia among pregnant women (%),104,20.0,0.0,float64,416,225,108,22.8,61.0,38.2,46.396,48.65,9.606,-0.581,-0.484
Prevalence of anemia among women of reproductive age (% of women ages 15-49),104,20.0,0.0,float64,416,238,98,17.2,64.8,47.599999999999994,42.467,43.55,10.551,-0.476,-0.181
"Suicide mortality rate (per 100,000 population)",104,20.0,0.0,float64,416,113,77,1.4,16.0,14.6,7.088,6.45,3.079,0.734,0.94
"Suicide mortality rate, female (per 100,000 female population)",104,20.0,0.0,float64,416,65,53,0.5,8.6,8.1,4.029,3.8,1.545,1.079,0.539
"Suicide mortality rate, male (per 100,000 male population)",104,20.0,0.0,float64,416,144,86,2.1,25.4,23.299999999999997,10.204,9.35,5.092,0.91,1.117
"Claims on central government, etc. (% GDP)",105,20.192,0.0,float64,415,415,0,-11.615,128.191,139.806,9.432,3.908,20.472,14.001,3.598
Domestic credit to private sector by banks (% of GDP),105,20.192,0.0,float64,415,415,0,0.002,47.866,47.864,12.019,10.957,7.909,0.923,0.877
Military expenditure (% of general government expenditure),105,20.192,0.0,float64,415,415,0,1.145,40.442,39.297,8.702,6.745,6.411,3.985,1.832
Net foreign assets (current LCU),105,20.192,0.0,float64,415,415,0,-3958975544353.11,18330532988668.9,22289508533022.008,977745999867.874,195511154853.921,2641732513681.891,17.525,4.002
Coal rents (% of GDP),107,20.577,62.5,float64,413,89,1,0.0,5.858,5.858,0.084,0.0,0.489,77.021,8.251
Adjusted savings: carbon dioxide damage (% of GNI),111,21.346,0.0,float64,409,409,0,0.166,9.853,9.687,0.983,0.748,0.97,28.529,4.49
Adjusted savings: consumption of fixed capital (% of GNI),111,21.346,0.0,float64,409,409,0,0.353,24.052,23.698999999999998,9.246,8.046,4.747,0.692,0.947
Adjusted savings: education expenditure (current US$),111,21.346,0.0,float64,409,409,0,9790154.943,6130285193.187,6120495038.244,471221369.74,262030882.533,731096490.184,22.446,4.177
Adjusted savings: energy depletion (% of GNI),111,21.346,41.731,float64,409,193,1,0.0,49.969,49.969,1.641,0.0,5.073,28.746,4.753
Adjusted savings: mineral depletion (% of GNI),111,21.346,21.923,float64,409,296,1,0.0,22.66,22.66,0.768,0.02,2.185,40.834,5.484
Gross value added at basic prices (GVA) (constant 2015 US$),111,21.346,0.0,float64,409,409,0,721855494.307,108555855044.94,107833999550.633,16409186844.4,9897272645.864,17922717231.764,4.511,1.986
Taxes less subsidies on products (constant LCU),111,21.346,2.115,float64,409,398,2,-202876490500.0,10215593310100.0,10418469800600.0,531807193835.958,122741970000.0,1392746026660.086,22.453,4.601
Adjusted savings: particulate emission damage (% of GNI),112,21.538,0.0,float64,408,408,0,0.474,8.976,8.502,2.261,2.085,1.248,6.275,1.935
Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),112,21.538,71.923,float64,408,3,3,0.0,19.252,19.252,1.604,0.0,5.325,7.193,3.026
Domestic credit to private sector (% of GDP),112,21.538,0.0,float64,408,408,0,0.002,53.241,53.239,12.357,11.122,8.345,1.809,1.042
Total greenhouse gas emissions including LULUCF (Mt CO2e),112,21.538,0.0,float64,408,407,1,-244.42,533.428,777.848,33.334,36.071,105.956,6.051,0.733
Military expenditure (% of GDP),113,21.731,0.0,float64,407,407,0,0.193,8.909,8.716000000000001,1.844,1.359,1.425,4.887,2.029
"Access to electricity, rural (% of rural population)",114,21.923,0.0,float64,406,221,81,0.5,99.2,98.7,18.682,8.3,22.925,2.447,1.738
Broad money (% of GDP),114,21.923,0.0,float64,406,406,0,0.015,176.789,176.774,28.544,22.703,22.85,14.443,3.317
Broad money (current LCU),114,21.923,0.0,float64,406,406,0,5172264.85,39678287696508.7,39678282524243.85,2037518523488.666,502984182828.0,4803730938782.989,26.391,4.753
Claims on central government (annual growth as % of broad money),114,21.923,0.0,float64,406,406,0,-571.26,346.477,917.737,6.878,3.562,42.12,104.22,-3.774
Claims on private sector (annual growth as % of broad money),114,21.923,0.0,float64,406,406,0,-16.317,53.384,69.701,8.225,6.889,8.691,3.11,1.123
Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),115,22.115,0.0,float64,405,405,0,0.0,66.064,66.064,2.528,0.5,6.003,51.485,6.142
Current health expenditure (% of GDP),116,22.308,0.0,float64,404,403,1,2.529,21.828,19.299,6.053,5.243,2.686,7.267,2.211
Current health expenditure per capita (current US$),116,22.308,0.0,float64,404,404,0,5.798,138.291,132.493,36.513,32.245,19.953,2.733,1.454
"Current health expenditure per capita, PPP (current international $)",116,22.308,0.0,float64,404,404,0,20.549,363.611,343.062,97.254,79.807,59.306,3.392,1.697
Domestic general government health expenditure (% of GDP),116,22.308,0.0,float64,404,404,0,0.186,3.471,3.285,1.203,1.085,0.585,0.339,0.796
Domestic general government health expenditure (% of current health expenditure),116,22.308,0.0,float64,404,404,0,3.303,65.051,61.748000000000005,21.888,21.191,10.833,-0.027,0.506
Domestic general government health expenditure (% of general government expenditure),116,22.308,0.0,float64,404,345,14,1.148,17.511,16.363,5.796,5.328,2.777,1.327,0.988
Domestic general government health expenditure per capita (current US$),116,22.308,0.0,float64,404,404,0,0.35,39.727,39.376999999999995,7.774,6.143,6.301,7.431,2.453
"Domestic general government health expenditure per capita, PPP (current international $)",116,22.308,0.0,float64,404,404,0,0.882,101.921,101.039,20.628,15.903,16.731,4.06,1.981
Domestic private health expenditure (% of current health expenditure),116,22.308,0.0,float64,404,404,0,8.347,84.528,76.18100000000001,48.153,49.213,18.456,-0.878,-0.174
Domestic private health expenditure per capita (current US$),116,22.308,0.0,float64,404,404,0,2.066,85.236,83.17,18.627,13.47,15.173,2.995,1.691
"Domestic private health expenditure per capita, PPP (current international $)",116,22.308,0.0,float64,404,404,0,3.924,281.251,277.327,50.413,33.747,46.298,4.949,2.113
External health expenditure (% of current health expenditure),116,22.308,0.0,float64,404,404,0,0.156,70.812,70.65599999999999,29.959,28.879,17.38,-0.691,0.298
External health expenditure per capita (current US$),116,22.308,0.0,float64,404,404,0,0.098,73.002,72.904,10.112,7.855,8.145,11.077,2.224
"External health expenditure per capita, PPP (current international $)",116,22.308,0.0,float64,404,404,0,0.264,182.597,182.333,26.212,20.205,21.228,10.768,2.268
Monetary Sector credit to private sector (% GDP),116,22.308,0.0,float64,404,404,0,0.002,48.534,48.532,12.307,11.122,7.952,0.974,0.88
Net domestic credit (current LCU),116,22.308,0.0,float64,404,404,0,-79378053336.885,42075969318068.5,42155347371405.38,1821189717614.124,318906779977.667,4513465780461.897,32.334,5.102
Out-of-pocket expenditure (% of current health expenditure),116,22.308,0.0,float64,404,403,1,5.555,84.528,78.97300000000001,43.546,44.588,19.625,-0.901,-0.165
Out-of-pocket expenditure per capita (current US$),116,22.308,0.0,float64,404,404,0,1.558,78.008,76.44999999999999,16.833,12.181,14.356,2.097,1.522
"Out-of-pocket expenditure per capita, PPP (current international $)",116,22.308,0.0,float64,404,404,0,3.064,280.759,277.695,45.878,30.325,44.873,5.384,2.146
Broad money growth (annual %),117,22.5,0.0,float64,403,403,0,-99.888,142.701,242.589,18.274,15.506,18.051,14.281,1.599
Adjusted net national income (current US$),118,22.692,0.0,float64,402,402,0,419209506.514,217910728374.083,217491518867.569,13806913070.428,7562244368.829,24930071113.298,28.649,4.828
Adjusted net national income per capita (current US$),118,22.692,0.0,float64,402,402,0,67.152,9692.494,9625.342,614.585,458.33,986.089,52.562,6.977
Adjusted savings: natural resources depletion (% of GNI),118,22.692,0.0,float64,402,402,0,0.0,52.418,52.418,9.131,6.758,8.206,1.529,1.134
Adjusted savings: net forest depletion (% of GNI),118,22.692,16.154,float64,402,319,1,0.0,32.745,32.745,6.851,4.783,7.402,0.517,1.118
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),118,22.692,0.0,float64,402,402,0,0.0,55.657,55.657,4.563,0.778,9.915,12.195,3.453
Taxes less subsidies on products (current LCU),119,22.885,0.0,float64,401,401,0,-976372767200.0,59048006222550.0,60024378989750.0,933426955597.382,173609363400.0,3588413955852.61,177.222,11.806
Taxes less subsidies on products (current US$),119,22.885,0.0,float64,401,401,0,-1760719129.199,89523645687.483,91284364816.682,1487553064.411,638913948.514,5341566137.982,195.128,12.823
Population in urban agglomerations of more than 1 million,120,23.077,0.0,float64,400,400,0,565300.0,25107076.0,24541776.0,3091768.318,2032797.0,3652343.484,15.132,3.697
Population in urban agglomerations of more than 1 million (% of total population),120,23.077,0.0,float64,400,400,0,3.31,41.18,37.87,12.489,11.167,7.014,1.003,1.232
Debt service to exports (%),121,23.269,0.0,float64,399,399,0,0.003,134.722,134.71900000000002,7.364,4.38,12.051,65.977,7.303
Exports of goods and services (% of GDP),121,23.269,0.0,float64,399,399,0,1.108,66.076,64.96799999999999,20.405,17.682,11.314,1.166,0.996
Exports of goods and services (current LCU),121,23.269,0.0,float64,399,399,0,644487000.0,71790902261100.0,71790257774100.0,3447140406029.924,564004845700.0,8405385829009.993,24.427,4.44
Exports of goods and services (current US$),121,23.269,0.0,float64,399,399,0,61125203.252,29938355213.702,29877230010.45,3293808624.875,1990712068.282,4000705666.553,11.411,2.752
External balance on goods and services (% of GDP),121,23.269,0.0,float64,399,399,0,-55.396,38.925,94.321,-13.083,-11.496,11.957,3.654,-0.531
External balance on goods and services (current LCU),121,23.269,0.0,float64,399,399,0,-158780872229500.0,689543155900.0,159470415385400.0,-3634554717215.794,-325806000000.0,16392115703439.654,50.346,-6.794
External balance on goods and services (current US$),121,23.269,0.0,float64,399,399,0,-14320617246.468,5802726798.26,20123344044.728,-1643649471.002,-847026260.248,2539343773.392,7.157,-2.249
Final consumption expenditure (% of GDP),121,23.269,0.0,float64,399,399,0,51.31,145.517,94.207,91.488,90.642,14.59,1.472,0.605
Final consumption expenditure (current LCU),121,23.269,0.0,float64,399,399,0,3955352000.0,390368451621700.0,390364496269700.0,17155121061745.496,3297730000000.0,47295363812765.62,27.593,4.894
Final consumption expenditure (current US$),121,23.269,0.0,float64,399,399,0,561002212.145,139516400997.865,138955398785.72,14202917282.38,8971191808.611,16785840792.568,13.556,3.006
Gross domestic savings (% of GDP),121,23.269,0.0,float64,399,399,0,-45.517,48.69,94.207,8.512,9.358,14.59,1.472,-0.605
Gross domestic savings (current LCU),121,23.269,0.0,float64,399,399,0,-92013818256600.0,47614796415500.0,139628614672100.0,-2866489456.549,130229796700.0,11857084947922.639,27.23,-3.895
Gross domestic savings (current US$),121,23.269,0.0,float64,399,399,0,-7683578225.983,24265150995.401,31948729221.384003,2172376545.232,923751049.725,4585028043.738,8.207,2.595
Imports of goods and services (% of GDP),121,23.269,0.0,float64,399,399,0,1.128,85.453,84.325,33.488,32.0,12.376,3.27,1.255
Imports of goods and services (current LCU),121,23.269,0.0,float64,399,399,0,1139343000.0,217657154111100.0,217656014768100.0,7081695123245.717,1094500000000.0,22825335306257.023,40.834,5.917
Imports of goods and services (current US$),121,23.269,0.0,float64,399,399,0,176158114.27,31736558288.141,31560400173.871,4937458095.878,3632063747.652,5091533925.106,4.645,1.903
"Total debt service (% of exports of goods, services and primary income)",121,23.269,0.0,float64,399,399,0,0.003,134.803,134.8,10.254,6.169,14.691,31.131,4.847
Trade (% of GDP),121,23.269,0.0,float64,399,399,0,2.474,135.28,132.806,53.893,50.811,20.478,0.809,0.669
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",125,24.038,0.385,float64,395,253,77,0.0,43889999.39,43889999.39,4046962.012,990000.01,7474217.847,8.182,2.827
Natural gas rents (% of GDP),127,24.423,55.577,float64,393,105,1,0.0,3.566,3.566,0.169,0.0,0.564,12.152,3.575
Exports as a capacity to import (constant LCU),128,24.615,0.0,float64,392,392,0,191514603.366,59266154962406.4,59265963447803.03,2816749645417.941,374599143952.275,7278340111348.887,21.116,4.3
Exports of goods and services (constant LCU),128,24.615,0.0,float64,392,392,0,52329700.0,56883073396300.0,56883021066600.0,2744713632104.716,372832380850.0,7333885568779.054,20.401,4.313
Final consumption expenditure (constant LCU),128,24.615,0.0,float64,392,392,0,7315899300.0,377178942325400.0,377171626426100.0,16014455770411.965,1993670956450.0,54470355099833.34,25.363,4.971
Gross domestic income (constant LCU),128,24.615,0.0,float64,392,392,0,16344420245.731,287692060000906.0,287675715580660.25,15350247286120.01,1928986335623.15,44725049882525.68,18.853,4.268
Imports of goods and services (constant LCU),128,24.615,0.0,float64,392,391,1,418972600.0,219098458869500.0,219098039896900.0,6890841594905.889,708857279350.0,26105928914442.64,33.504,5.673
Terms of trade adjustment (constant LCU),128,24.615,2.308,float64,392,381,1,-4309700281944.07,17302660734798.8,21612361016742.87,72036013313.225,21.695,1178277253251.21,123.238,8.848
Fixed broadband subscriptions,130,25.0,0.769,float64,390,313,43,0.0,1620000.0,1620000.0,69137.844,7035.0,224208.865,30.76,5.352
Fixed broadband subscriptions (per 100 people),130,25.0,0.769,float64,390,387,1,0.0,7.402,7.402,0.302,0.054,1.022,36.424,5.947
General government final consumption expenditure (% of GDP),131,25.192,0.0,float64,389,389,0,2.723,36.611,33.888,13.115,13.178,5.902,0.934,0.814
General government final consumption expenditure (current LCU),131,25.192,0.0,float64,389,389,0,405514000.0,21815987836900.0,21815582322900.0,1704484229877.481,420086008000.0,3396766632903.68,11.095,3.233
General government final consumption expenditure (current US$),131,25.192,0.0,float64,389,389,0,74658468.31,19039011428.849,18964352960.538998,1890704583.924,1215418324.314,2117620354.911,13.055,2.735
Household and NPISHs Final consumption expenditure (current LCU),131,25.192,0.0,float64,389,389,0,3549838000.0,368552463784800.0,368548913946800.0,15854281133414.684,2807677710400.0,44898579208675.18,28.011,4.957
Household and NPISHs Final consumption expenditure (current US$),131,25.192,0.0,float64,389,389,0,478546650.32,129173373237.032,128694826586.71199,12401147839.709,7747081427.407,15094809419.59,14.404,3.072
Households and NPISHs final consumption expenditure (% of GDP),131,25.192,0.0,float64,389,389,0,48.472,129.742,81.26999999999998,78.844,76.568,13.475,2.956,1.31
Households and NPISHs final consumption expenditure: linked series (current LCU),131,25.192,0.0,float64,389,389,0,3549838000.0,368552463784801.0,368548913946801.0,15969142481613.406,2807677710400.0,44907667292079.34,27.935,4.946
"Commercial bank branches (per 100,000 adults)",133,25.577,0.0,float64,387,387,0,0.302,14.49,14.188,2.591,2.311,1.722,7.376,1.825
"Net bilateral aid flows from DAC donors, Australia (current US$)",134,25.769,1.154,float64,386,268,54,-750000.0,226679992.676,227429992.676,7668549.197,1649999.976,21791703.651,42.007,5.863
"Net bilateral aid flows from DAC donors, Denmark (current US$)",135,25.962,0.962,float64,385,333,43,-439999.998,113250000.0,113689999.998,19929506.541,6579999.924,25685807.448,1.472,1.486
