Indicator,Source Table,Missing Count,Missing Percentage
"Self-employed, female (% of female employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Self-employed, male (% of male employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Self-employed, total (% of total employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Share of youth not in education, employment or training, female (% of female youth population)",WDISocialIndicator,445,55.9748427672956
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",WDISocialIndicator,93,11.69811320754717
"Share of youth not in education, employment or training, male (% of male youth population)",WDISocialIndicator,445,55.9748427672956
"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",WDISocialIndicator,93,11.69811320754717
"Share of youth not in education, employment or training, total (% of youth population)",WDISocialIndicator,445,55.9748427672956
"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",WDISocialIndicator,93,11.69811320754717
Unemployment with advanced education (% of total labor force with advanced education),WDISocialIndicator,438,55.094339622641506
"Unemployment with advanced education, female (% of female labor force with advanced education)",WDISocialIndicator,439,55.22012578616352
"Unemployment with advanced education, male (% of male labor force with advanced education)",WDISocialIndicator,440,55.34591194968554
Unemployment with basic education (% of total labor force with basic education),WDISocialIndicator,431,54.21383647798742
"Unemployment with basic education, female (% of female labor force with basic education)",WDISocialIndicator,431,54.21383647798742
"Unemployment with basic education, male (% of male labor force with basic education)",WDISocialIndicator,431,54.21383647798742
Unemployment with intermediate education (% of total labor force with intermediate education),WDISocialIndicator,436,54.84276729559748
"Unemployment with intermediate education, female (% of female labor force with intermediate education)",WDISocialIndicator,437,54.9685534591195
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",WDISocialIndicator,436,54.84276729559748
"Unemployment, female (% of female labor force) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Unemployment, female (% of female labor force) (national estimate)",WDISocialIndicator,412,51.82389937106918
"Unemployment, male (% of male labor force) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Unemployment, male (% of male labor force) (national estimate)",WDISocialIndicator,412,51.82389937106918
"Unemployment, total (% of total labor force) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Unemployment, total (% of total labor force) (national estimate)",WDISocialIndicator,400,50.314465408805034
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",WDISocialIndicator,416,52.327044025157235
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",WDISocialIndicator,415,52.20125786163522
"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",WDISocialIndicator,405,50.943396226415096
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
