Feature,Dtype,# Count,# NaN,# Unique,# Dupes,Min,Max,% NaN,% Zero,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",float64,36,126,28,1,0.0,59.704,77.778,5.556,6.552,0.347,16.353,6.908,2.83
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",float64,18,144,7,1,0.0,20.789,88.889,7.407,2.499,0.0,6.502,5.488,2.581
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",float64,42,120,40,1,0.0,3.48,74.074,1.852,1.132,0.646,1.128,-0.673,0.835
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",float64,21,141,10,1,0.0,0.124,87.037,7.407,0.015,0.0,0.038,5.486,2.57
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",float64,25,137,22,1,0.0,1.927,84.568,2.469,0.94,0.924,0.577,-0.686,-0.121
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",float64,34,128,33,1,0.0,1.753,79.012,1.235,0.319,0.135,0.416,5.302,2.235
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",float64,13,149,6,1,0.0,0.481,91.975,4.938,0.059,0.0,0.139,7.939,2.776
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",float64,31,131,20,1,0.0,1.587,80.864,7.407,0.161,0.042,0.364,9.575,3.145
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",float64,12,150,2,1,0.0,0.126,92.593,6.79,0.01,0.0,0.036,12.0,3.464
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",float64,39,123,30,1,0.0,0.605,75.926,6.173,0.125,0.049,0.17,1.143,1.469
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP",float64,18,144,2,1,0.0,0.001,88.889,10.494,0.0,0.0,0.0,18.0,4.243
"Gross PSD, Financial Public Corp., Short-term, All instruments, Nominal Value, % of GDP",float64,29,133,26,1,0.0,55.609,82.099,2.469,16.129,16.641,17.969,-0.45,0.752
"Gross PSD, Financial Public Corp., Short-term, Currency and deposits, Nominal Value, % of GDP",float64,21,141,19,1,0.0,32.873,87.037,1.852,14.788,18.37,12.265,-1.627,-0.029
"Gross PSD, Financial Public Corp., Short-term, Debt securities, Nominal Value, % of GDP",float64,31,131,19,1,0.0,9.385,80.864,8.025,0.854,0.095,2.287,8.066,3.006
"Gross PSD, Financial Public Corp., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",float64,15,147,4,1,0.0,36.276,90.741,7.407,7.023,0.0,14.545,0.915,1.675
"Gross PSD, Financial Public Corp., Short-term, Loans, Nominal Value, % of GDP",float64,31,131,13,1,0.0,2.759,80.864,11.728,0.293,0.0,0.725,6.714,2.814
"Gross PSD, Financial Public Corp., Short-term, Other accounts payable, Nominal Value, % of GDP",float64,24,138,16,1,0.0,4.405,85.185,5.556,0.678,0.025,1.454,3.829,2.303
"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",float64,56,106,56,0,1.04,65.918,65.432,0.0,26.813,21.875,17.75,-0.047,0.943
"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",float64,62,100,62,0,1.04,70.674,61.728,0.0,28.672,21.112,19.428,-0.19,0.916
"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",float64,56,106,56,0,5.527,47.752,65.432,0.0,22.264,20.661,11.15,-0.708,0.48
"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",float64,62,100,62,0,0.863,46.858,61.728,0.0,21.761,22.207,12.293,-1.023,0.016
"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, % of GDP",float64,64,98,64,0,17.991,88.437,60.494,0.0,50.565,50.322,17.103,-0.837,0.212
"Gross PSD, General Gov., All maturities, Currency and deposits, Nominal Value, % of GDP",float64,3,159,3,0,0.024,0.064,98.148,0.0,0.043,0.041,0.02,.,0.472
"Gross PSD, General Gov., All maturities, Debt Securities, Market value, % of GDP",float64,15,147,15,0,0.175,59.359,90.741,0.0,27.324,33.014,21.967,-1.494,0.086
"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, % of GDP",float64,62,100,62,0,6.796,70.987,61.728,0.0,36.091,36.418,18.093,-0.906,0.179
"Gross PSD, General Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",float64,7,155,7,0,0.0,3.092,95.679,0.0,1.442,0.483,1.428,-2.696,0.339
"Gross PSD, General Gov., All maturities, Loans, Nominal Value, % of GDP",float64,62,100,62,0,2.291,41.259,61.728,0.0,12.327,10.232,8.733,0.853,1.095
"Gross PSD, General Gov., All maturities, Other accounts payable, Nominal Value, % of GDP",float64,21,141,19,1,0.0,14.577,87.037,1.852,3.46,2.421,4.683,1.974,1.753
"Gross PSD, General Gov., All maturities, Special Drawing Rights, Nominal Value, % of GDP",float64,19,143,19,0,0.0,7.424,88.272,0.617,2.24,1.552,1.869,2.449,1.645
"Gross PSD, General Gov., Long-term, All instruments, Nominal Value, % of GDP",float64,62,100,62,0,17.991,80.662,61.728,0.0,46.366,44.747,15.981,-0.834,0.336
"Gross PSD, General Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",float64,61,101,61,0,17.094,70.601,62.346,0.0,42.441,42.622,13.401,-0.859,0.205
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",float64,23,139,1,1,0.0,0.0,85.802,14.198,0.0,0.0,0.0,0,0
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",float64,61,101,61,0,4.941,59.723,62.346,0.0,30.275,30.028,14.637,-0.671,0.092
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",float64,24,138,4,1,0.0,0.447,85.185,12.963,0.047,0.0,0.128,5.105,2.537
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",float64,61,101,61,0,1.983,38.963,62.346,0.0,11.44,9.336,8.13,0.999,1.129
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",float64,30,132,7,1,0.0,0.306,81.481,14.815,0.039,0.0,0.084,2.985,1.999
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",float64,31,131,19,1,0.0,7.424,80.864,8.025,1.356,0.862,1.829,3.604,1.876
"Gross PSD, General Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",float64,53,109,53,0,0.387,41.921,67.284,0.0,5.411,3.76,7.084,14.194,3.466
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",float64,21,141,4,1,0.0,0.064,87.037,11.111,0.006,0.0,0.017,7.634,2.824
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",float64,56,106,51,1,0.0,24.197,65.432,3.704,3.975,2.618,5.134,6.462,2.402
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",float64,22,140,5,1,0.0,0.036,86.42,11.111,0.004,0.0,0.011,3.97,2.342
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",float64,56,106,52,1,0.0,30.532,65.432,3.086,1.124,0.342,4.068,52.196,7.118
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP",float64,27,135,6,1,0.0,0.013,83.333,13.58,0.001,0.0,0.003,10.264,3.158
"Gross PSD, General Gov., Short-term, All instruments, Nominal Value, % of GDP",float64,52,110,52,0,0.003,15.307,67.901,0.0,4.855,3.528,4.66,-0.307,0.865
"Gross PSD, General Gov., Short-term, Currency and deposits, Nominal Value, % of GDP",float64,24,138,1,1,0.0,0.0,85.185,14.815,0.0,0.0,0.0,0,0
"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, % of GDP",float64,54,108,49,1,0.0,11.06,66.667,3.704,3.117,0.925,3.436,-0.943,0.728
"Gross PSD, General Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",float64,24,138,4,1,0.0,3.092,85.185,12.963,0.37,0.0,1.0,4.256,2.428
"Gross PSD, General Gov., Short-term, Loans, Nominal Value, % of GDP",float64,45,117,23,1,0.0,1.853,72.222,14.198,0.078,0.0,0.281,38.211,5.991
"Gross PSD, General Gov., Short-term, Other accounts payable, Nominal Value, % of GDP",float64,33,129,19,1,0.0,14.577,79.63,9.259,2.165,0.156,4.066,5.057,2.416
"Gross PSD, General Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",float64,54,108,54,0,17.991,81.013,66.667,0.0,48.738,44.747,17.705,-1.295,0.134
"Gross PSD, General Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, % of GDP",float64,21,141,21,0,30.264,88.437,87.037,0.0,58.467,68.78,19.547,-1.685,-0.202
"Gross PSD, General Gov.-D3, All maturities, D2+other accounts payable, Nominal Value, % of GDP",float64,9,153,9,0,30.794,75.338,94.444,0.0,49.236,42.359,18.822,-1.675,0.636
"Gross PSD, General Gov.-D4, All maturities, D3+insurance, pensions, and standardized guarantees, Nominal Value, % of GDP",float64,3,159,3,0,74.743,78.43,98.148,0.0,76.485,76.282,1.852,.,0.488
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",float64,33,129,28,1,0.0,60.947,79.63,3.704,6.655,1.265,17.019,7.212,2.947
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",float64,41,121,39,1,0.0,75.873,74.691,1.852,6.703,0.885,19.436,9.933,3.371
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",float64,36,126,36,0,0.005,26.476,77.778,0.0,4.964,2.498,7.097,4.865,2.287
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",float64,44,118,44,0,0.019,11.55,72.84,0.0,4.326,4.621,3.349,-0.974,0.297
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",float64,44,118,44,0,0.019,87.423,72.84,0.0,10.572,5.901,20.761,10.476,3.41
"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, % of GDP",float64,3,159,3,0,61.179,64.185,98.148,0.0,62.196,61.223,1.723,.,1.731
"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",float64,30,132,30,0,0.714,69.366,81.481,0.0,9.8,3.336,19.877,6.153,2.764
"Gross PSD, Nonfinancial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",float64,3,159,3,0,2.873,3.094,98.148,0.0,2.959,2.911,0.118,.,1.527
"Gross PSD, Nonfinancial Public Corp., All maturities, Loans, Nominal Value, % of GDP",float64,44,118,44,0,0.019,7.631,72.84,0.0,3.109,2.543,2.447,-0.967,0.579
"Gross PSD, Nonfinancial Public Corp., All maturities, Other accounts payable, Nominal Value, % of GDP",float64,15,147,13,1,0.0,6.058,90.741,1.852,1.43,0.246,2.335,0.792,1.611
"Gross PSD, Nonfinancial Public Corp., All maturities, Special Drawing Rights, Nominal Value, % of GDP",float64,4,158,4,0,0.0,1.552,97.531,0.617,1.005,1.233,0.709,1.657,-1.426
"Gross PSD, Nonfinancial Public Corp., Long-term, All instruments, Nominal Value, % of GDP",float64,44,118,44,0,0.019,70.965,72.84,0.0,9.217,5.676,16.585,10.199,3.346
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",float64,44,118,44,0,0.014,70.965,72.84,0.0,8.871,5.157,16.659,10.268,3.362
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",float64,11,151,1,1,0.0,0.0,93.21,6.79,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",float64,36,126,31,1,0.0,62.622,77.778,3.704,7.439,2.391,16.534,8.056,3.067
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",float64,11,151,1,1,0.0,0.0,93.21,6.79,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",float64,44,118,44,0,0.014,7.156,72.84,0.0,2.641,2.012,2.254,-1.033,0.568
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",float64,17,145,8,1,0.0,0.947,89.506,6.173,0.133,0.0,0.281,3.973,2.188
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",float64,13,149,4,1,0.0,1.552,91.975,6.173,0.309,0.0,0.599,0.815,1.589
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",float64,35,127,35,0,0.005,1.475,78.395,0.0,0.435,0.483,0.299,2.906,1.057
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",float64,9,153,1,1,0.0,0.0,94.444,5.556,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",float64,30,132,22,1,0.0,0.865,81.481,5.556,0.164,0.096,0.192,4.729,1.825
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",float64,9,153,1,1,0.0,0.0,94.444,5.556,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",float64,38,124,36,1,0.0,0.911,76.543,1.852,0.264,0.198,0.224,0.343,0.901
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP",float64,15,147,5,1,0.0,0.126,90.741,6.79,0.017,0.0,0.043,4.285,2.38
"Gross PSD, Nonfinancial Public Corp., Short-term, All instruments, Nominal Value, % of GDP",float64,31,131,29,1,0.0,17.335,80.864,1.852,1.925,0.179,4.968,6.511,2.827
"Gross PSD, Nonfinancial Public Corp., Short-term, Currency and deposits, Nominal Value, % of GDP",float64,12,150,1,1,0.0,0.0,92.593,7.407,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Short-term, Debt securities, Nominal Value, % of GDP",float64,28,134,7,1,0.0,7.52,82.716,13.58,0.76,0.0,2.227,5.72,2.699
"Gross PSD, Nonfinancial Public Corp., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",float64,12,150,4,1,0.0,3.094,92.593,5.556,0.74,0.0,1.339,-0.295,1.332
"Gross PSD, Nonfinancial Public Corp., Short-term, Loans, Nominal Value, % of GDP",float64,30,132,29,1,0.0,1.974,81.481,1.235,0.351,0.064,0.502,3.957,1.993
"Gross PSD, Nonfinancial Public Corp., Short-term, Other accounts payable, Nominal Value, % of GDP",float64,18,144,10,1,0.0,6.058,88.889,5.556,1.052,0.053,2.237,2.029,1.947
"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",float64,34,128,32,1,0.0,750371382498.113,79.012,1.852,151302116542.868,13669707822.358,235638325385.039,0.415,1.354
"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",float64,40,122,40,0,1808381228.252,730374118162.848,75.309,0.0,152316512204.735,15361316069.205,234599283537.647,0.397,1.394
"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",float64,34,128,34,0,2316483173.162,312968843827.316,79.012,0.0,70409593808.388,11917217850.429,104365912101.246,0.828,1.555
"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",float64,40,122,40,0,2465964472.958,273902007470.974,75.309,0.0,57698336388.194,22352454192.359,83272590572.922,1.703,1.769
"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",float64,40,122,40,0,4395029872.493,1004276125637.623,75.309,0.0,202601651256.301,31707615810.261,310548131751.067,1.016,1.565
"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",float64,17,145,17,0,172931.97,336121207404.427,89.506,0.0,59597030207.737,5765038972.777,117708896904.777,1.822,1.878
"Gross PSD, Total, All maturities, Debt Securities, Market value, US$",float64,9,153,9,0,54069965.273,268355809408.945,94.444,0.0,102365761844.313,55339375589.954,113926286451.93,-1.616,0.704
"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",float64,40,122,40,0,1735062074.243,772860722697.705,75.309,0.0,138554922045.929,22612713655.766,206155969851.059,1.787,1.654
"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",float64,7,155,7,0,18044.534,150114424519.019,95.679,0.0,62785590198.094,6184636597.385,72963898152.973,-2.716,0.393
"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",float64,40,122,40,0,2321894019.347,138636144173.361,75.309,0.0,30350738734.201,9216988618.927,42750941372.638,1.586,1.729
"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",float64,21,141,19,1,0.0,25545045085.477,87.037,1.852,6960411648.546,732364314.874,8946120253.896,-0.318,0.984
"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",float64,25,137,25,0,0.0,8562555834.556,84.568,0.617,2007621887.412,449221721.041,2735064788.193,0.9,1.494
"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",float64,40,122,40,0,3486472339.864,848893965767.872,75.309,0.0,161132340078.494,34442697747.632,232503206267.373,1.601,1.64
"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",float64,40,122,40,0,3138403651.577,747542034509.1,75.309,0.0,148410485163.748,32522904120.37,209583899434.893,1.245,1.551
