Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"School enrollment, primary, male (% gross)",215,20.854,0.0,float64,816,816,0,57.957,154.201,104.284,103.224,13.504,0.787,0.262
Total greenhouse gas emissions including LULUCF (Mt CO2e),215,20.854,0.0,float64,816,813,2,-47.348,3354.047,122.172,29.502,396.82,39.816,6.124
"Annual freshwater withdrawals, total (% of internal resources)",216,20.951,0.0,float64,815,368,43,0.021,7750.0,192.891,8.739,1037.45,41.271,6.526
"Annual freshwater withdrawals, total (billion cubic meters)",216,20.951,0.0,float64,815,368,43,0.01,647.5,28.385,1.607,98.392,31.165,5.509
Claims on other sectors of the domestic economy (annual growth as % of broad money),216,20.951,0.0,float64,815,815,0,-34.031,453.947,11.538,7.939,22.613,199.7,11.768
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,216,20.951,0.0,float64,815,368,43,0.027,168.913,30.311,12.257,38.622,1.229,1.455
Final consumption expenditure (constant LCU),217,21.048,0.0,float64,814,814,0,281090191.149,3734237100000000.0,72656691723557.52,790493084700.0,389459685205033.06,51.078,7.03
Exports of goods and services (constant 2015 US$),218,21.145,0.0,float64,813,811,1,8775952.711,694378919296.507,24805083836.655,5278581807.62,73072710411.494,35.082,5.57
Imports of goods and services (constant 2015 US$),218,21.145,0.0,float64,813,813,0,100000232.848,805156997064.118,30489066128.506,7474289925.094,83808231060.915,34.935,5.559
"Net bilateral aid flows from DAC donors, Australia (current US$)",218,21.145,0.873,float64,813,557,78,0.0,586229980.469,29152792.159,3230000.019,66939771.565,25.567,4.622
Ores and metals exports (% of merchandise exports),219,21.242,0.194,float64,812,811,1,0.0,82.328,9.234,2.621,16.725,6.721,2.674
"Incidence of malaria (per 1,000 population at risk)",220,21.339,8.05,float64,811,728,2,0.0,723.286,89.961,11.493,131.528,1.552,1.533
Manufactures exports (% of merchandise exports),220,21.339,0.0,float64,811,811,0,0.0,372.917,37.88,28.933,31.825,13.5,1.701
"Net bilateral aid flows from DAC donors, Italy (current US$)",221,21.435,0.388,float64,810,528,121,-80059997.559,754979980.469,7215222.206,1664999.962,34532787.761,336.321,16.99
Agricultural raw materials exports (% of merchandise exports),223,21.629,0.582,float64,808,803,1,0.0,83.482,5.455,1.716,12.026,16.581,3.984
Final consumption expenditure (constant 2015 US$),223,21.629,0.0,float64,808,808,0,205643607.976,2206744817874.19,79486145791.694,17576828126.082,233698066449.786,41.45,6.066
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),223,21.629,0.0,float64,808,808,0,0.0,89.88,3.392,0.472,7.348,38.988,4.98
Deposit interest rate (%),225,21.823,0.0,float64,806,699,40,0.04,203.375,6.123,4.519,11.111,167.063,11.624
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",225,21.823,0.0,float64,806,806,0,0.347,270.322,24.728,9.36,40.926,12.284,3.258
"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",226,21.92,0.0,float64,805,351,44,1.469,84.211,22.424,13.103,20.752,0.469,1.177
Final consumption expenditure (annual % growth),227,22.017,0.0,float64,804,804,0,-22.733,55.901,4.319,4.209,5.376,16.833,1.415
"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",228,22.114,0.0,float64,803,348,45,0.255,98.135,69.271,80.635,27.739,-0.003,-1.085
"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",228,22.114,1.746,float64,803,347,44,0.0,48.913,8.371,3.865,11.518,3.825,2.159
"Mortality caused by road traffic injury (per 100,000 population)",230,22.308,0.291,float64,801,241,170,0.0,42.6,20.32,19.5,7.18,0.169,-0.127
"Net bilateral aid flows from DAC donors, Norway (current US$)",230,22.308,0.194,float64,801,600,121,-39999.999,127650001.526,12881548.062,3700000.048,21178014.765,8.635,2.778
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",231,22.405,0.0,float64,800,265,195,13.2,54.6,25.944,24.1,8.416,1.179,1.194
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",231,22.405,0.0,float64,800,256,170,9.4,46.7,23.163,21.5,7.281,0.797,0.974
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",231,22.405,0.0,float64,800,294,182,13.0,62.6,28.808,26.75,10.123,1.034,1.127
"Mortality rate attributed to unintentional poisoning (per 100,000 population)",231,22.405,0.0,float64,800,57,47,0.2,9.0,1.642,1.3,1.239,1.713,1.098
"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",231,22.405,0.0,float64,800,47,42,0.1,6.9,1.183,0.8,1.077,2.313,1.341
"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",231,22.405,0.0,float64,800,66,57,0.1,11.2,2.109,1.7,1.513,1.226,0.911
Prevalence of anemia among children (% of children ages 6-59 months),231,22.405,0.0,float64,800,445,215,13.5,81.6,48.173,48.95,15.749,-0.822,0.006
Prevalence of anemia among non-pregnant women (% of women ages 15-49),231,22.405,0.0,float64,800,352,206,11.6,60.6,35.622,33.8,10.832,-0.533,0.202
Prevalence of anemia among pregnant women (%),231,22.405,0.0,float64,800,325,217,21.6,61.0,41.986,40.9,9.619,-0.959,-0.016
Prevalence of anemia among women of reproductive age (% of women ages 15-49),231,22.405,0.0,float64,800,359,211,12.3,60.7,36.088,34.1,10.744,-0.555,0.194
"Suicide mortality rate (per 100,000 population)",231,22.405,0.0,float64,800,223,130,1.3,92.6,10.102,7.0,11.557,18.917,3.858
"Suicide mortality rate, female (per 100,000 female population)",231,22.405,0.0,float64,800,146,91,0.7,39.5,5.025,3.7,5.242,14.466,3.397
"Suicide mortality rate, male (per 100,000 male population)",231,22.405,0.0,float64,800,278,158,1.9,147.8,15.262,9.8,18.72,18.673,3.858
Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),232,22.502,59.36,float64,799,59,17,-293.347,9.836,-3.828,0.0,29.378,57.303,-7.456
"International tourism, receipts for travel items (current US$)",232,22.502,0.0,float64,799,609,129,29999.999,30720000000.0,1359712966.099,292000000.0,3192720865.617,29.135,4.723
"Prevalence of HIV, total (% of population ages 15-49)",233,22.599,0.0,float64,798,125,61,0.1,29.9,2.786,0.4,5.981,8.677,3.039
General government final consumption expenditure (constant LCU),234,22.696,0.0,float64,797,796,1,124958420.535,523790500000000.0,10557632725914.21,135990545800.0,56926029847932.96,48.381,6.878
Household and NPISHs Final consumption expenditure (constant LCU),234,22.696,0.0,float64,797,797,0,154928387.399,3210446600000000.0,63130329453435.74,655748180000.0,336427892630122.2,50.31,6.973
General government final consumption expenditure (constant 2015 US$),240,23.278,0.0,float64,791,790,1,73036428.42,320169575672.62,11601599228.07,2400695055.259,35277173016.285,41.703,6.177
Households and NPISHs Final consumption expenditure (constant 2015 US$),240,23.278,0.0,float64,791,791,0,118880546.518,1886625350751.29,69138747553.179,15313016951.786,200991246970.27,40.187,5.957
Households and NPISHs final consumption expenditure per capita (constant 2015 US$),240,23.278,0.0,float64,791,791,0,452.393,7793.774,1499.873,1245.761,1063.365,14.041,3.272
"International tourism, expenditures for travel items (current US$)",240,23.278,0.0,float64,791,588,128,10000.0,22915000000.0,971888141.565,211000000.0,2454758990.916,26.69,4.731
Changes in inventories (current LCU),243,23.569,4.656,float64,788,732,7,-4336714777100.0,170263684198616.0,2775658480463.518,1289601200.0,16125440150700.746,57.34,7.293
Changes in inventories (current US$),243,23.569,4.656,float64,788,741,1,-14014649669.386,73186001532.63,1588437407.701,112034341.856,6295396000.23,52.583,6.726
Gross capital formation (constant LCU),245,23.763,0.0,float64,786,786,0,-75204631900.0,2096853900000000.0,36197462234885.24,272773913600.0,211586311792394.84,54.755,7.231
Gross national expenditure (constant LCU),245,23.763,0.0,float64,786,786,0,309900462.23,5831091000000000.0,109160860143603.11,955060316700.0,607527424304679.4,51.076,7.018
General government final consumption expenditure (annual % growth),246,23.86,0.097,float64,785,785,0,-75.985,142.101,5.113,4.031,12.807,29.004,2.994
Household and NPISHs Final consumption expenditure (annual % growth),246,23.86,0.0,float64,785,784,1,-33.156,67.079,4.373,4.189,5.657,25.585,1.71
Gross fixed capital formation (constant LCU),247,23.957,0.0,float64,784,784,0,25668471.898,1996739400000000.0,35162954865454.703,378917775350.0,200446858021878.28,54.974,7.237
Gross national expenditure deflator (base year varies by country),248,24.054,0.0,float64,783,760,1,8.541,56742.082,270.894,101.761,2066.854,715.204,26.205
"Net bilateral aid flows from DAC donors, Austria (current US$)",248,24.054,0.485,float64,783,349,136,-990000.01,443470001.221,3123014.046,629999.995,20473050.509,349.507,17.91
Gross capital formation (constant 2015 US$),250,24.248,0.0,float64,781,781,0,-463369415.253,1086264239411.15,29323243127.375,4177100000.0,108732414592.117,46.891,6.626
Gross national expenditure (constant 2015 US$),250,24.248,0.0,float64,781,781,0,227115914.268,3293009057285.34,109886536107.102,20191965767.542,344781784964.334,42.689,6.221
Population in largest city,251,24.345,0.0,float64,780,780,0,275651.0,32941309.0,4429784.162,2124232.0,5763993.083,4.895,2.242
Population in the largest city (% of urban population),251,24.345,0.0,float64,780,780,0,5.511,68.677,31.233,30.53,13.292,0.139,0.631
Adjusted savings: gross savings (% of GNI),252,24.442,0.0,float64,779,779,0,-29.263,75.763,22.087,21.44,13.198,1.7,0.038
Adjusted savings: net national savings (% of GNI),252,24.442,0.0,float64,779,779,0,-33.877,74.382,12.339,11.737,13.884,1.823,0.163
Adjusted savings: net national savings (current US$),252,24.442,0.0,float64,779,779,0,-13064068559.807,580564673173.339,17911164656.59,1451122676.68,66329025042.01,42.084,6.292
"Prevalence of HIV, female (% ages 15-24)",252,24.442,0.0,float64,779,102,47,0.1,23.6,1.633,0.1,3.75,13.852,3.591
"Prevalence of HIV, male (% ages 15-24)",252,24.442,0.0,float64,779,47,31,0.1,6.5,0.617,0.1,1.117,6.637,2.709
Household final consumption expenditure per capita growth (annual %),253,24.539,0.0,float64,778,778,0,-34.046,65.148,2.441,2.225,5.625,26.148,1.831
"Portfolio equity, net inflows (BoP, current US$)",254,24.636,23.957,float64,777,525,5,-16572089325.951,32862817217.083,329935346.099,0.0,2796640423.84,71.14,7.043
Antiretroviral therapy coverage (% of people living with HIV),255,24.733,2.716,float64,776,95,90,0.0,95.0,31.134,26.0,24.695,-0.624,0.633
Gross capital formation (annual % growth),256,24.83,0.0,float64,775,775,0,-938.996,218.754,4.184,6.174,47.968,237.652,-13.094
Gross fixed capital formation (annual % growth),256,24.83,0.0,float64,775,775,0,-88.586,135.728,6.565,6.141,17.3,10.024,1.122
GNI (constant LCU),261,25.315,0.0,float64,770,770,0,264290158.002,5511208009081430.0,103578833321673.31,742805520508.104,572373545341365.9,49.177,6.885
GNI growth (annual %),261,25.315,0.0,float64,770,770,0,-22.029,49.684,4.459,4.671,6.009,12.754,0.908
GNI per capita (constant LCU),261,25.315,0.0,float64,770,770,0,382.87,54918660.96,1843038.61,92681.922,6365059.092,33.508,5.515
"Automated teller machines (ATMs) (per 100,000 adults)",262,25.412,0.0,float64,769,692,74,0.01,61.96,14.575,11.11,12.437,0.873,1.164
Gross fixed capital formation (constant 2015 US$),262,25.412,0.0,float64,769,769,0,19094445.904,1008516406239.56,28171181286.763,4396636867.774,99929172968.939,47.909,6.658
"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",263,25.509,0.0,float64,768,768,0,177379403.908,8205259230814.26,263867482597.304,41976127117.61,874849063304.901,42.339,6.205
Cost of business start-up procedures (% of GNI per capita),264,25.606,0.0,float64,767,566,147,0.3,910.0,67.313,39.6,83.749,23.318,3.704
"Cost of business start-up procedures, female (% of GNI per capita)",264,25.606,0.0,float64,767,570,144,0.3,910.0,67.316,39.6,83.748,23.318,3.704
"Cost of business start-up procedures, male (% of GNI per capita)",264,25.606,0.0,float64,767,568,148,0.3,910.0,67.307,39.6,83.749,23.319,3.704
Private credit bureau coverage (% of adults),264,25.606,45.005,float64,767,210,61,0.0,100.0,8.288,0.0,15.365,4.625,2.11
Public credit registry coverage (% of adults),264,25.606,38.991,float64,767,179,74,0.0,59.4,4.12,0.0,7.995,9.904,2.81
Start-up procedures to register a business (number),264,25.606,0.0,float64,767,15,15,3.0,18.0,9.057,9.0,2.856,-0.058,0.36
"Start-up procedures to register a business, female (number)",264,25.606,0.0,float64,767,20,17,3.0,18.0,9.104,9.0,2.854,-0.061,0.331
"Start-up procedures to register a business, male (number)",264,25.606,0.0,float64,767,20,17,3.0,18.0,8.984,9.0,2.832,0.047,0.381
Time required to enforce a contract (days),264,25.606,0.0,float64,767,84,72,225.0,1800.0,682.574,591.0,303.43,0.596,0.942
Time required to start a business (days),264,25.606,0.0,float64,767,136,98,3.0,224.0,38.835,30.0,36.448,5.629,2.205
"Time required to start a business, female (days)",264,25.606,0.0,float64,767,122,91,3.0,224.0,38.895,30.0,36.445,5.63,2.205
"Time required to start a business, male (days)",264,25.606,0.0,float64,767,119,89,3.0,224.0,38.775,30.0,36.452,5.627,2.205
"Net bilateral aid flows from DAC donors, Spain (current US$)",265,25.703,0.97,float64,766,556,90,-66540000.916,230860000.61,11454921.644,1700000.048,26512123.222,19.401,3.832
Business extent of disclosure index (0=less disclosure to 10=more disclosure),266,25.8,3.589,float64,765,11,11,0.0,10.0,4.693,5.0,2.268,-0.638,-0.31
"GNI per capita, PPP (constant 2021 international $)",266,25.8,0.0,float64,765,765,0,1972.018,17261.862,6094.988,5406.317,3208.66,1.067,1.237
"GNI, PPP (constant 2021 international $)",266,25.8,0.0,float64,765,765,0,302307823.843,12993874776243.5,385460762690.141,49188241693.152,1360902701634.537,43.565,6.344
GNI (constant 2015 US$),267,25.897,0.0,float64,764,764,0,193301090.021,3169490103266.98,101628166593.439,16812511804.448,333810680138.174,42.042,6.195
GNI per capita (constant 2015 US$),267,25.897,0.0,float64,764,764,0,587.894,8891.649,2151.35,1795.678,1288.148,6.923,2.123
Fuel exports (% of merchandise exports),268,25.994,1.94,float64,763,744,1,0.0,98.37,14.092,1.927,23.981,4.208,2.213
Military expenditure (current LCU),269,26.091,1.164,float64,762,751,1,0.0,126618443446000.0,1681072212652.557,39117500000.0,10204309420865.363,90.081,9.167
Military expenditure (current USD),269,26.091,1.261,float64,762,750,1,0.0,83574568840.229,2502269958.527,357697629.507,8951003207.619,44.217,6.425
CPIA building human resources rating (1=low to 6=high),270,26.188,0.0,float64,761,8,8,1.0,4.5,3.548,3.5,0.6,0.462,-0.538
CPIA business regulatory environment rating (1=low to 6=high),270,26.188,0.0,float64,761,7,7,1.5,4.5,3.111,3.0,0.566,0.121,-0.504
CPIA debt policy rating (1=low to 6=high),270,26.188,0.0,float64,761,9,9,1.0,5.0,3.48,3.5,0.807,-0.147,-0.612
CPIA economic management cluster average (1=low to 6=high),270,26.188,0.0,float64,761,44,40,1.0,4.667,3.474,3.5,0.604,0.608,-0.709
CPIA efficiency of revenue mobilization rating (1=low to 6=high),270,26.188,0.0,float64,761,6,6,2.0,4.5,3.451,3.5,0.496,-0.297,-0.215
CPIA equity of public resource use rating (1=low to 6=high),270,26.188,0.0,float64,761,8,7,1.0,4.5,3.439,3.5,0.584,0.631,-0.458
CPIA financial sector rating (1=low to 6=high),270,26.188,0.0,float64,761,8,7,1.0,4.5,3.012,3.0,0.526,0.225,-0.061
CPIA fiscal policy rating (1=low to 6=high),270,26.188,0.0,float64,761,8,8,1.0,4.5,3.312,3.5,0.648,0.27,-0.422
CPIA gender equality rating (1=low to 6=high),270,26.188,0.0,float64,761,6,6,2.0,4.5,3.436,3.5,0.569,-0.805,-0.088
CPIA macroeconomic management rating (1=low to 6=high),270,26.188,0.0,float64,761,10,9,1.0,5.5,3.628,3.5,0.642,0.784,-0.667
CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),270,26.188,0.0,float64,761,7,7,1.5,4.5,3.146,3.0,0.543,-0.236,-0.388
